idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms,config,run_id,uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,wall_latency_ms,fe_rep_ms,mac_ms,kdf_ms,dh_ms,aead_ms,gs_mac_ms,gs_kdf_ms,gs_dh_ms,gs_aead_ms,bytes_m1,bytes_m2,bytes_m3,bytes_m4,ephemeral_erased,replay_cache_hits
280,1,1.637378,0.528307,1.109071,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=StadiumSHA3,0.337274,0.053809,0.246544,0.087632,0.233015,0.036197,0.207434,0.087632,0.14599,0.175923,0.015769,0.876055,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,0,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|0,20,20,20,sha3,10,,,,1.531538,0.207434,0.008586,0.011901,0.126514,0.002966,0.008086,0.011142,0.107028,0.010439,104,85,43,545,1,0
281,1,1.595525,0.506287,1.089238,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=StadiumSHA3,0.331444,0.051175,0.244762,0.082402,0.227584,0.035987,0.219135,0.082402,0.135581,0.170783,0.010039,0.861654,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,1,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|1,20,20,20,sha3,10,,,,1.504783,0.219135,0.007905,0.011261,0.10828,0.001683,0.007884,0.011482,0.104805,0.002675,104,85,43,545,1,0
282,1,1.559268,0.47623,1.083038,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=StadiumSHA3,0.304313,0.050433,0.26148,0.080849,0.241441,0.034885,0.201423,0.080849,0.133798,0.168755,0.010219,0.841597,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,2,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|2,20,20,20,sha3,10,,,,1.513273,0.201423,0.007624,0.01066,0.105626,0.001603,0.007703,0.010909,0.104475,0.002054,104,85,43,545,1,0
283,1,1.556559,0.483487,1.073072,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=StadiumSHA3,0.309352,0.050454,0.265294,0.082173,0.235479,0.034734,0.206022,0.082173,0.135601,0.190003,0.009789,0.837594,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,3,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|3,20,20,20,sha3,10,,,,1.528369,0.206022,0.007634,0.01073,0.10798,0.001553,0.007716,0.01093,0.105966,0.001954,104,85,43,545,1,0
284,1,1.565829,0.492001,1.073828,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=StadiumSHA3,0.304073,0.052146,0.258158,0.089045,0.2238,0.034954,0.201193,0.089045,0.13506,0.162543,0.009838,0.850028,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,4,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|4,20,20,20,sha3,10,,,,1.49453,0.201193,0.007634,0.011131,0.113631,0.001532,0.007884,0.011151,0.105806,0.002064,104,85,43,545,1,0
285,1,1.600489,0.487672,1.112817,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=StadiumSHA3,0.314763,0.050885,0.271985,0.081621,0.235632,0.034584,0.211011,0.081621,0.134829,0.185593,0.009667,0.877185,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,5,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|5,20,20,20,sha3,10,,,,1.570395,0.211011,0.007595,0.011462,0.106918,0.001663,0.007664,0.01098,0.104102,0.002595,104,85,43,545,1,0
286,1,1.558571,0.48564,1.072931,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=StadiumSHA3,0.316857,0.049641,0.259037,0.079768,0.218529,0.034724,0.209618,0.079768,0.132506,0.170783,0.009247,0.854402,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,6,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|6,20,20,20,sha3,10,,,,1.502751,0.209618,0.007434,0.01073,0.109613,0.001423,0.007393,0.01074,0.102671,0.002104,104,85,43,545,1,0
287,1,1.545113,0.465862,1.079251,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=StadiumSHA3,0.29725,0.048821,0.242794,0.079377,0.221011,0.034434,0.197806,0.079377,0.150749,0.168069,0.009858,0.85824,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,7,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|7,20,20,20,sha3,10,,,,1.490114,0.197806,0.007423,0.010589,0.103352,0.001733,0.007424,0.011893,0.112228,0.002525,104,85,43,545,1,0
288,1,1.593467,0.528869,1.064598,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=StadiumSHA3,0.340891,0.055253,0.240637,0.088514,0.234561,0.035166,0.23231,0.088514,0.160387,0.181441,0.01095,0.830037,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,8,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|8,20,20,20,sha3,10,,,,1.486676,0.23231,0.008326,0.011832,0.116224,0.001804,0.010259,0.012914,0.123088,0.002615,104,85,43,545,1,0
289,1,1.647629,0.550399,1.09723,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=StadiumSHA3,0.369905,0.060172,0.27654,0.084947,0.251097,0.03773,0.252998,0.084947,0.147093,0.161255,0.0106,0.846133,StadiumSHA3,StadiumSHA3-20-20260922-20:31:41-1127323,9,StadiumSHA3-20-20260922-20:31:41-1127323|phase2|9,20,20,20,sha3,10,,,,1.535026,0.252998,0.009767,0.012002,0.114572,0.001783,0.008175,0.015959,0.110214,0.002755,104,85,43,545,1,0
290,1,1.63697,0.538788,1.098182,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=StadiumSHA3,0.355137,0.053408,0.241218,0.08628,0.259139,0.046887,0.229675,0.08628,0.143626,0.167827,0.011091,0.839043,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,0,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|0,21,21,21,sha3,10,,,,1.507227,0.229675,0.008435,0.012063,0.119632,0.002214,0.008136,0.011521,0.106467,0.008476,104,85,43,545,1,0
291,1,1.631336,0.508751,1.122585,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=StadiumSHA3,0.315454,0.060051,0.272339,0.09185,0.243116,0.035245,0.206071,0.09185,0.133297,0.166924,0.009597,0.879469,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,1,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|1,21,21,21,sha3,10,,,,1.561848,0.206071,0.007815,0.012373,0.120042,0.001572,0.008195,0.011032,0.113781,0.002595,104,85,43,545,1,0
292,1,1.61195,0.486299,1.125651,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=StadiumSHA3,0.303352,0.052568,0.245441,0.084486,0.252579,0.032911,0.20516,0.084486,0.138717,0.165165,0.013975,0.873072,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,2,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|2,21,21,21,sha3,10,,,,1.536257,0.20516,0.01123,0.01096,0.10323,0.002064,0.009198,0.010559,0.100296,0.003246,104,85,43,545,1,0
293,1,1.546669,0.491852,1.054817,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=StadiumSHA3,0.317969,0.051385,0.241444,0.081972,0.216173,0.033172,0.212232,0.081972,0.135611,0.160759,0.009939,0.838644,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,3,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|3,21,21,21,sha3,10,,,,1.457019,0.212232,0.007763,0.011171,0.10814,0.001603,0.007785,0.01111,0.105135,0.002615,104,85,43,545,1,0
294,1,1.586897,0.493733,1.093164,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=StadiumSHA3,0.320473,0.051035,0.257312,0.081571,0.236826,0.035105,0.21617,0.081571,0.15129,0.161154,0.010118,0.856338,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,4,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|4,21,21,21,sha3,10,,,,1.51163,0.21617,0.007786,0.01086,0.107208,0.001793,0.007626,0.012353,0.119039,0.002495,104,85,43,545,1,0
295,1,1.561041,0.50153,1.059511,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=StadiumSHA3,0.31342,0.057737,0.242452,0.089276,0.229399,0.047298,0.197686,0.089276,0.133487,0.16181,0.009558,0.830112,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,5,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|5,21,21,21,sha3,10,,,,1.463772,0.197686,0.007583,0.01638,0.108501,0.001593,0.009569,0.014547,0.105505,0.002564,104,85,43,545,1,0
296,1,1.567602,0.50331,1.064292,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=StadiumSHA3,0.327115,0.057617,0.243325,0.082993,0.233228,0.034033,0.212424,0.082993,0.161309,0.179217,0.010209,0.831064,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,6,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|6,21,21,21,sha3,10,,,,1.486835,0.212424,0.007705,0.024125,0.107139,0.001853,0.007893,0.019406,0.109883,0.003115,104,85,43,545,1,0
297,1,1.663683,0.598679,1.065004,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=StadiumSHA3,0.338036,0.068607,0.264253,0.121325,0.23284,0.035526,0.215148,0.121325,0.189741,0.163557,0.017993,0.832164,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,7,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|7,21,21,21,sha3,10,,,,1.492814,0.215148,0.008426,0.021781,0.150929,0.003226,0.010819,0.015038,0.149096,0.007754,104,85,43,545,1,0
298,1,1.685311,0.627621,1.05769,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=StadiumSHA3,0.408356,0.069308,0.256116,0.103742,0.224557,0.036678,0.280309,0.103742,0.180765,0.180701,0.011781,0.833133,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,8,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|8,21,21,21,sha3,10,,,,1.494507,0.280309,0.010319,0.025908,0.126173,0.002103,0.009408,0.019947,0.127887,0.003386,104,85,43,545,1,0
299,1,1.657249,0.596974,1.060275,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=StadiumSHA3,0.389731,0.059891,0.240453,0.098332,0.215061,0.042158,0.256845,0.098332,0.150608,0.168494,0.010579,0.845214,StadiumSHA3,StadiumSHA3-21-20260922-20:31:41-1127323,9,StadiumSHA3-21-20260922-20:31:41-1127323|phase2|9,21,21,21,sha3,10,,,,1.469223,0.256845,0.008746,0.017171,0.12986,0.001784,0.009488,0.012283,0.114661,0.003136,104,85,43,545,1,0
300,1,1.596026,0.54018,1.055846,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=StadiumSHA3,0.356881,0.053119,0.268158,0.086029,0.220355,0.035716,0.23771,0.086029,0.143315,0.174375,0.011241,0.835491,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,0,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|0,22,22,22,sha3,10,,,,1.498379,0.23771,0.008516,0.011912,0.122387,0.002244,0.008135,0.01128,0.105704,0.008986,104,85,43,545,1,0
301,1,1.633161,0.548766,1.084395,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=StadiumSHA3,0.377319,0.054251,0.249053,0.080689,0.228323,0.049501,0.252067,0.080689,0.147193,0.165027,0.010069,0.856072,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,1,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|1,22,22,22,sha3,10,,,,1.498476,0.252067,0.009428,0.011512,0.10824,0.001693,0.007674,0.013776,0.103452,0.003006,104,85,43,545,1,0
302,1,1.597679,0.506528,1.091151,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=StadiumSHA3,0.319011,0.050363,0.254313,0.088674,0.235744,0.034163,0.215769,0.088674,0.133066,0.15909,0.010169,0.855407,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,2,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|2,22,22,22,sha3,10,,,,1.504554,0.215769,0.015708,0.010941,0.105555,0.001704,0.007604,0.010861,0.102599,0.002535,104,85,43,545,1,0
303,1,1.602265,0.512639,1.089626,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=StadiumSHA3,0.319822,0.051175,0.247834,0.091289,0.241766,0.035696,0.209047,0.091289,0.154446,0.160112,0.010239,0.84786,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,3,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|3,22,22,22,sha3,10,,,,1.497572,0.209047,0.007674,0.011982,0.120894,0.001733,0.007905,0.015629,0.108882,0.002505,104,85,43,545,1,0
304,1,1.575707,0.521576,1.054131,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=StadiumSHA3,0.343917,0.066483,0.272206,0.083795,0.224962,0.035676,0.236858,0.083795,0.136903,0.164195,0.010069,0.829169,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,4,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|4,22,22,22,sha3,10,,,,1.490533,0.236858,0.007883,0.011611,0.110004,0.001763,0.010059,0.012413,0.116175,0.002584,104,85,43,545,1,0
305,1,1.579433,0.518099,1.061334,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=StadiumSHA3,0.325062,0.051234,0.258564,0.091499,0.216973,0.035426,0.219526,0.091499,0.138927,0.162148,0.010039,0.844361,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,5,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|5,22,22,22,sha3,10,,,,1.482045,0.219526,0.007754,0.011251,0.116636,0.001663,0.007854,0.01125,0.106518,0.002384,104,85,43,545,1,0
306,1,1.608843,0.508663,1.10018,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=StadiumSHA3,0.337465,0.051395,0.239976,0.08078,0.248817,0.036107,0.22686,0.08078,0.144938,0.167315,0.009638,0.851362,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,6,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|6,22,22,22,sha3,10,,,,1.507471,0.22686,0.007653,0.014858,0.106377,0.001563,0.007743,0.015769,0.107469,0.002485,104,85,43,545,1,0
307,1,1.575366,0.508042,1.067324,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=StadiumSHA3,0.325854,0.050834,0.270404,0.082884,0.224578,0.049472,0.207053,0.082884,0.16725,0.173705,0.01642,0.842746,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,7,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|7,22,22,22,sha3,10,,,,1.511434,0.207053,0.007735,0.0111,0.10785,0.002685,0.007856,0.01098,0.105666,0.003656,104,85,43,545,1,0
308,1,1.722373,0.636418,1.085955,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=StadiumSHA3,0.429626,0.076883,0.248542,0.095156,0.217598,0.055552,0.27501,0.095156,0.190753,0.15887,0.01648,0.868357,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,8,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|8,22,22,22,sha3,10,,,,1.493366,0.27501,0.0116,0.014576,0.127356,0.002825,0.020187,0.017301,0.133608,0.003116,104,85,43,545,1,0
309,1,1.697166,0.641669,1.055497,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=StadiumSHA3,0.425708,0.065331,0.254548,0.102851,0.22663,0.047628,0.282573,0.102851,0.147483,0.166239,0.010259,0.828867,StadiumSHA3,StadiumSHA3-22-20260922-20:31:41-1127323,9,StadiumSHA3-22-20260922-20:31:41-1127323|phase2|9,22,22,22,sha3,10,,,,1.476284,0.282573,0.012282,0.015818,0.132866,0.001724,0.009697,0.011962,0.125291,0.002705,104,85,43,545,1,0
310,1,1.736661,0.649454,1.087207,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=StadiumSHA3,0.423044,0.056034,0.263621,0.105235,0.248724,0.04849,0.269529,0.105235,0.190533,0.160914,0.01594,0.838483,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,0,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|0,23,23,23,sha3,10,,,,1.511742,0.269529,0.008916,0.022491,0.137905,0.003206,0.008737,0.013205,0.127155,0.012072,104,85,43,545,1,0
311,1,1.736966,0.655222,1.081744,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=StadiumSHA3,0.479267,0.051355,0.247925,0.082623,0.221451,0.055402,0.337174,0.082623,0.136924,0.185268,0.010709,0.860294,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,1,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|1,23,23,23,sha3,10,,,,1.514937,0.337174,0.008206,0.011763,0.109022,0.002094,0.007865,0.01105,0.104754,0.003466,104,85,43,545,1,0
312,1,1.565376,0.495117,1.070259,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=StadiumSHA3,0.324842,0.051535,0.249688,0.080359,0.223874,0.035075,0.218355,0.080359,0.131463,0.175701,0.009557,0.846386,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,2,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|2,23,23,23,sha3,10,,,,1.495649,0.218355,0.007603,0.011001,0.105606,0.001493,0.007695,0.011251,0.103151,0.002344,104,85,43,545,1,0
313,1,1.559827,0.48639,1.073437,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=StadiumSHA3,0.317698,0.049262,0.247174,0.079467,0.222214,0.034073,0.209297,0.079467,0.14018,0.162872,0.009758,0.851223,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,3,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|3,23,23,23,sha3,10,,,,1.483483,0.209297,0.007495,0.01055,0.10868,0.001704,0.007434,0.01102,0.110274,0.002294,104,85,43,545,1,0
314,1,1.564166,0.480308,1.083858,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=StadiumSHA3,0.311206,0.055753,0.264637,0.079797,0.239555,0.034133,0.204639,0.079797,0.131884,0.204518,0.009508,0.844303,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,4,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|4,23,23,23,sha3,10,,,,1.553013,0.204639,0.007524,0.010519,0.108973,0.001533,0.007504,0.01077,0.10826,0.002164,104,85,43,545,1,0
315,1,1.537772,0.478898,1.058874,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=StadiumSHA3,0.310104,0.049722,0.299485,0.079628,0.221398,0.034143,0.198618,0.079628,0.131443,0.17434,0.009538,0.837476,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,5,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|5,23,23,23,sha3,10,,,,1.532699,0.198618,0.007754,0.01045,0.11352,0.001623,0.007364,0.01098,0.102169,0.002254,104,85,43,545,1,0
316,1,1.601385,0.515745,1.08564,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=StadiumSHA3,0.307038,0.050273,0.246923,0.099274,0.229501,0.034433,0.19948,0.099274,0.167319,0.167094,0.010159,0.85614,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,6,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|6,23,23,23,sha3,10,,,,1.499658,0.19948,0.007624,0.016761,0.122187,0.001613,0.007864,0.015068,0.113519,0.002574,104,85,43,545,1,0
317,1,1.661735,0.611432,1.050303,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=StadiumSHA3,0.403026,0.060802,0.243709,0.096619,0.221437,0.036157,0.266784,0.096619,0.166378,0.160584,0.015168,0.828865,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,7,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|7,23,23,23,sha3,10,,,,1.454595,0.266784,0.009989,0.020237,0.123228,0.001864,0.010169,0.012212,0.124039,0.003356,104,85,43,545,1,0
318,1,1.641423,0.58903,1.052393,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=StadiumSHA3,0.382077,0.061444,0.269158,0.095677,0.217318,0.045975,0.258488,0.095677,0.159966,0.186041,0.015599,0.835074,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,8,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|8,23,23,23,sha3,10,,,,1.507591,0.258488,0.008476,0.01623,0.121925,0.002745,0.010399,0.012122,0.120103,0.003456,104,85,43,545,1,0
319,1,1.661591,0.588701,1.07289,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=StadiumSHA3,0.373412,0.066253,0.24409,0.10264,0.226851,0.046446,0.2484,0.10264,0.164695,0.176902,0.010009,0.846039,StadiumSHA3,StadiumSHA3-23-20260922-20:31:41-1127323,9,StadiumSHA3-23-20260922-20:31:41-1127323|phase2|9,23,23,23,sha3,10,,,,1.493882,0.2484,0.012212,0.013966,0.127947,0.001764,0.011882,0.018485,0.125091,0.002695,104,85,43,545,1,0
320,1,1.6594,0.584942,1.074458,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=StadiumSHA3,0.381776,0.077593,0.241464,0.096158,0.236295,0.042679,0.246516,0.096158,0.141491,0.162374,0.01085,0.838163,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,0,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|0,24,24,24,sha3,10,,,,1.478296,0.246516,0.012593,0.012644,0.13002,0.002184,0.011953,0.014547,0.1189,0.010069,104,85,43,545,1,0
321,1,1.58421,0.495939,1.088271,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=StadiumSHA3,0.304965,0.049451,0.258103,0.090618,0.239147,0.033982,0.199519,0.090618,0.132556,0.166383,0.009738,0.849124,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,1,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|1,24,24,24,sha3,10,,,,1.512757,0.199519,0.007413,0.011642,0.118069,0.001623,0.007554,0.0108,0.102781,0.002545,104,85,43,545,1,0
322,1,1.53372,0.47619,1.05753,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=StadiumSHA3,0.30811,0.049912,0.253089,0.079266,0.224941,0.033863,0.207414,0.079266,0.131784,0.189884,0.009548,0.832589,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,2,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|2,24,24,24,sha3,10,,,,1.500504,0.207414,0.007433,0.010279,0.103532,0.001433,0.007573,0.01068,0.10265,0.001994,104,85,43,545,1,0
323,1,1.54807,0.482361,1.065709,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=StadiumSHA3,0.31347,0.049602,0.265423,0.079697,0.231786,0.034253,0.211191,0.079697,0.132235,0.170336,0.009497,0.833923,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,3,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|3,24,24,24,sha3,10,,,,1.501468,0.211191,0.007384,0.010569,0.104414,0.001452,0.007574,0.010729,0.102891,0.002124,104,85,43,545,1,0
324,1,1.795006,0.721735,1.073271,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=StadiumSHA3,0.479097,0.071653,0.248682,0.114161,0.216109,0.034503,0.349758,0.114161,0.173972,0.162962,0.014316,0.857162,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,4,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|4,24,24,24,sha3,10,,,,1.484916,0.349758,0.011972,0.020017,0.139128,0.002415,0.012543,0.015539,0.133447,0.004879,104,85,43,545,1,0
325,1,1.783747,0.716378,1.067369,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=StadiumSHA3,0.454883,0.073185,0.247386,0.121215,0.222842,0.054401,0.298693,0.121215,0.234224,0.190181,0.019065,0.844527,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,5,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|5,24,24,24,sha3,10,,,,1.504936,0.298693,0.012532,0.017182,0.157562,0.003667,0.018895,0.020948,0.148053,0.004228,104,85,43,545,1,0
326,1,1.828331,0.744787,1.083544,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=StadiumSHA3,0.510184,0.087542,0.247141,0.109492,0.254303,0.061113,0.330331,0.109492,0.191264,0.162529,0.015619,0.82924,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,6,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|6,24,24,24,sha3,10,,,,1.493214,0.330331,0.015368,0.018594,0.152403,0.002515,0.013706,0.018444,0.138546,0.004328,104,85,43,545,1,0
327,1,1.720227,0.637039,1.083188,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=StadiumSHA3,0.461384,0.052898,0.256919,0.082593,0.219183,0.056425,0.305625,0.082593,0.136733,0.215868,0.010469,0.864005,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,7,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|7,24,24,24,sha3,10,,,,1.555976,0.305625,0.008206,0.013926,0.120483,0.001784,0.007724,0.011661,0.105446,0.003777,104,85,43,545,1,0
328,1,1.562871,0.505193,1.057678,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=StadiumSHA3,0.331433,0.051775,0.26249,0.081961,0.217906,0.035856,0.218635,0.081961,0.135952,0.169632,0.009838,0.839773,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,8,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|8,24,24,24,sha3,10,,,,1.489801,0.218635,0.007855,0.01091,0.111847,0.001513,0.008086,0.011451,0.105004,0.002414,104,85,43,545,1,0
329,1,1.563162,0.512829,1.050333,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=StadiumSHA3,0.324781,0.050433,0.247482,0.089215,0.216666,0.035355,0.214346,0.089215,0.135291,0.189092,0.009618,0.833667,StadiumSHA3,StadiumSHA3-24-20260922-20:31:41-1127323,9,StadiumSHA3-24-20260922-20:31:41-1127323|phase2|9,24,24,24,sha3,10,,,,1.486908,0.214346,0.007595,0.011361,0.118369,0.001533,0.007674,0.011029,0.105236,0.002224,104,85,43,545,1,0
330,1,1.536535,0.479286,1.057249,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=StadiumSHA3,0.306157,0.050132,0.255726,0.08128,0.214169,0.034324,0.192967,0.08128,0.136222,0.178807,0.010569,0.84308,StadiumSHA3,StadiumSHA3-25-20260922-20:31:41-1127323,0,StadiumSHA3-25-20260922-20:31:41-1127323|phase2|0,25,25,25,sha3,10,,,,1.491783,0.192967,0.008125,0.01103,0.116515,0.002134,0.007734,0.01059,0.100477,0.008696,104,85,43,545,1,0
