idx,run_id,config,runnumber,repetition,seedset,uav_id,sig_suite,success,wall_latency_ms,compute_ms,net_ms,sign_ms,verify_ms,mac_ms,kdf_ms,dh_ms,overhead_bytes,bytes_b1,bytes_b2,bytes_b3,bytes_b4
541,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,1,ecdsa-p256,1,0.877146,0.431361,0.440973,0.0331,0.071842,0.005631,0.010459,0.129157,333,145,140,24,24
542,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,2,ecdsa-p256,1,0.917368,0.406476,0.459949,0.031668,0.072223,0.005439,0.008465,0.117735,332,144,140,24,24
543,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,3,ecdsa-p256,1,0.931387,0.378393,0.450978,0.033872,0.067874,0.005249,0.007434,0.109331,333,146,139,24,24
544,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,4,ecdsa-p256,1,0.923832,0.390287,0.451711,0.026849,0.069397,0.00533,0.008065,0.116403,333,146,139,24,24
545,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,5,ecdsa-p256,1,0.912508,0.373324,0.434419,0.029264,0.062284,0.00538,0.007434,0.114721,333,146,139,24,24
546,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,6,ecdsa-p256,1,0.887924,0.416633,0.4407,0.031818,0.063466,0.008256,0.013114,0.12587,335,146,141,24,24
547,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,7,ecdsa-p256,1,0.882661,0.487161,0.436551,0.037238,0.08183,0.007564,0.013835,0.143073,335,146,141,24,24
548,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,8,ecdsa-p256,1,0.897884,0.410142,0.443913,0.032229,0.070239,0.00538,0.008626,0.122194,335,146,141,24,24
549,BaselineECDSA-4-20260810-16:20:18-769602,BaselineECDSA,4,4,4,9,ecdsa-p256,1,0.920379,0.37071,0.42699,0.030416,0.063887,0.007383,0.007183,0.110142,333,145,140,24,24
550,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,0,ecdsa-p256,1,0.886229,0.628011,0.43556,0.055622,0.092098,0.010078,0.022912,0.194306,334,145,141,24,24
551,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,1,ecdsa-p256,1,0.88432,0.588089,0.44659,0.038271,0.102918,0.009988,0.013265,0.179719,334,146,140,24,24
552,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,2,ecdsa-p256,1,0.947719,0.571979,0.444879,0.03839,0.093852,0.010069,0.012704,0.181213,335,146,141,24,24
553,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,3,ecdsa-p256,1,0.9368,0.578932,0.455431,0.042057,0.09272,0.009908,0.012934,0.18515,333,145,140,24,24
554,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,4,ecdsa-p256,1,0.928825,0.414763,0.467261,0.038621,0.06542,0.005511,0.008305,0.139886,334,146,140,24,24
555,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,5,ecdsa-p256,1,0.89463,0.368786,0.442981,0.02733,0.064548,0.00536,0.007394,0.111523,332,144,140,24,24
556,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,6,ecdsa-p256,1,0.870927,0.437251,0.42706,0.02719,0.075769,0.00565,0.009448,0.131931,332,144,140,24,24
557,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,7,ecdsa-p256,1,0.930639,0.374505,0.468568,0.031638,0.065169,0.00541,0.007113,0.111755,334,145,141,24,24
558,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,8,ecdsa-p256,1,0.90525,0.378303,0.444512,0.02702,0.066822,0.00544,0.008295,0.112997,333,145,140,24,24
559,BaselineECDSA-5-20260810-16:20:18-769602,BaselineECDSA,5,5,5,9,ecdsa-p256,1,0.904742,0.390957,0.445474,0.028332,0.065249,0.00549,0.007403,0.121183,331,144,139,24,24
560,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,0,ecdsa-p256,1,0.928741,0.438704,0.471139,0.042698,0.072282,0.005861,0.013906,0.124999,333,145,140,24,24
561,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,1,ecdsa-p256,1,0.876758,0.392637,0.422217,0.029745,0.064297,0.005509,0.008185,0.121323,332,145,139,24,24
562,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,2,ecdsa-p256,1,0.897741,0.371832,0.44524,0.028613,0.064298,0.005379,0.007403,0.112636,335,146,141,24,24
563,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,3,ecdsa-p256,1,0.874275,0.370519,0.444748,0.026949,0.06519,0.00535,0.007294,0.112356,331,144,139,24,24
564,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,4,ecdsa-p256,1,0.918366,0.371331,0.461548,0.028903,0.064478,0.005339,0.007253,0.112386,331,144,139,24,24
565,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,5,ecdsa-p256,1,0.895752,0.372082,0.462012,0.02721,0.06527,0.00532,0.007394,0.112816,333,144,141,24,24
566,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,6,ecdsa-p256,1,0.944712,0.382621,0.459896,0.028422,0.064929,0.0054,0.007444,0.122354,331,145,138,24,24
567,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,7,ecdsa-p256,1,0.938436,0.374255,0.485083,0.026759,0.066011,0.00543,0.007644,0.112817,335,146,141,24,24
568,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,8,ecdsa-p256,1,0.920167,0.41399,0.436536,0.02708,0.085046,0.005461,0.007664,0.113508,334,145,141,24,24
569,BaselineECDSA-6-20260810-16:20:18-769602,BaselineECDSA,6,6,6,9,ecdsa-p256,1,0.938453,0.368746,0.455378,0.027901,0.064128,0.00528,0.007143,0.111844,334,146,140,24,24
570,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,0,ecdsa-p256,1,0.881766,0.38175,0.434743,0.031608,0.063837,0.005641,0.009307,0.1141,333,145,140,24,24
571,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,1,ecdsa-p256,1,0.900391,0.387721,0.447516,0.027079,0.063686,0.017051,0.007133,0.110191,333,145,140,24,24
572,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,2,ecdsa-p256,1,0.895475,0.365369,0.449546,0.02734,0.063667,0.00529,0.007524,0.110322,333,144,141,24,24
573,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,3,ecdsa-p256,1,0.909004,0.359799,0.469204,0.026599,0.062825,0.00522,0.007013,0.109561,331,144,139,24,24
574,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,4,ecdsa-p256,1,0.880616,0.395034,0.432702,0.034073,0.068646,0.00537,0.008556,0.118688,334,145,141,24,24
575,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,5,ecdsa-p256,1,0.94835,0.36059,0.465871,0.027531,0.062665,0.00517,0.006963,0.109532,333,145,140,24,24
576,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,6,ecdsa-p256,1,0.936605,0.375759,0.476989,0.025607,0.062945,0.00517,0.007294,0.117515,333,144,141,24,24
577,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,7,ecdsa-p256,1,0.910587,0.402108,0.459794,0.026939,0.071842,0.00544,0.008706,0.118538,334,146,140,24,24
578,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,8,ecdsa-p256,1,0.94386,0.37684,0.435293,0.029074,0.062494,0.0053,0.007434,0.116373,334,145,141,24,24
579,BaselineECDSA-7-20260810-16:20:18-769602,BaselineECDSA,7,7,7,9,ecdsa-p256,1,0.889965,0.368276,0.458028,0.02731,0.062455,0.00522,0.007013,0.113448,334,145,141,24,24
580,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,0,ecdsa-p256,1,0.924773,0.42016,0.466029,0.037548,0.064028,0.00583,0.012352,0.127053,333,145,140,24,24
581,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,1,ecdsa-p256,1,0.922613,0.370578,0.447038,0.030516,0.063496,0.00535,0.007313,0.111815,333,145,140,24,24
582,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,2,ecdsa-p256,1,0.873336,0.362385,0.421278,0.026439,0.063206,0.005279,0.007283,0.109961,332,144,140,24,24
583,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,3,ecdsa-p256,1,0.931904,0.366732,0.478934,0.028392,0.063497,0.0053,0.007654,0.110473,334,146,140,24,24
584,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,4,ecdsa-p256,1,0.899415,0.372612,0.449709,0.026268,0.06521,0.00552,0.008866,0.110964,335,146,141,24,24
585,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,5,ecdsa-p256,1,0.882067,0.373825,0.4421,0.028052,0.063987,0.00525,0.007544,0.113859,332,145,139,24,24
586,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,6,ecdsa-p256,1,0.892144,0.361656,0.430319,0.026218,0.063206,0.005219,0.007183,0.109861,333,146,139,24,24
587,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,7,ecdsa-p256,1,0.906979,0.368905,0.434091,0.03243,0.063376,0.005249,0.007173,0.110322,333,146,139,24,24
588,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,8,ecdsa-p256,1,0.908062,0.401355,0.456688,0.025687,0.077422,0.00544,0.009177,0.112436,332,145,139,24,24
589,BaselineECDSA-8-20260810-16:20:18-769602,BaselineECDSA,8,8,8,9,ecdsa-p256,1,0.909719,0.36542,0.444564,0.029905,0.062945,0.00529,0.007204,0.109741,331,144,139,24,24
590,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,0,ecdsa-p256,1,0.926346,0.379787,0.465236,0.030987,0.062214,0.005499,0.009067,0.118446,333,145,140,24,24
591,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,1,ecdsa-p256,1,0.879462,0.355421,0.430017,0.026439,0.062004,0.0051,0.006933,0.107637,333,145,140,24,24
592,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,2,ecdsa-p256,1,0.941275,0.353467,0.451297,0.025687,0.061673,0.005139,0.007243,0.107217,334,146,140,24,24
593,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,3,ecdsa-p256,1,0.936924,0.376991,0.464788,0.025417,0.068225,0.005399,0.008937,0.10963,332,145,139,24,24
594,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,4,ecdsa-p256,1,0.910968,0.358436,0.440608,0.02741,0.062364,0.005249,0.007243,0.107828,332,146,138,24,24
595,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,5,ecdsa-p256,1,0.915,0.351766,0.477906,0.025718,0.061433,0.0051,0.006802,0.107137,334,145,141,24,24
596,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,6,ecdsa-p256,1,0.914458,0.478456,0.463686,0.025226,0.061272,0.007494,0.012362,0.163951,332,144,140,24,24
597,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,7,ecdsa-p256,1,0.934041,0.406215,0.48116,0.028973,0.078785,0.00542,0.009026,0.112035,331,144,139,24,24
598,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,8,ecdsa-p256,1,0.918108,0.372733,0.468016,0.028993,0.061292,0.005239,0.007414,0.115071,333,145,140,24,24
599,BaselineECDSA-9-20260810-16:20:18-769602,BaselineECDSA,9,9,9,9,ecdsa-p256,1,0.872587,0.380869,0.42613,0.031197,0.06553,0.00513,0.007213,0.114279,335,146,141,24,24
