idx,run_id,config,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,module,role,primitive,calls,total_ms,mean_us,median_us,p95_us
17958,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[5],uav,dh_keygen,10,0.361548,36.1548,34.96,42.24595
17959,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[5],uav,extract,1,0.290608,290.608,290.608,290.608
17960,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[5],uav,kdf,21,5.677236,270.344571,274.869,418.234
17961,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[5],uav,mac,15,3.61526,241.017333,220.398,341.5591
17962,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[5],uav,mac_verify,15,3.714527,247.635133,226.63,328.0078
17963,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[6],uav,aead_open,1,0.001393,1.393,1.393,1.393
17964,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[6],uav,dh_derive,10,0.641436,64.1436,63.758,66.45685
17965,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[6],uav,dh_keygen,10,0.347163,34.7163,33.8125,38.3856
17966,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[6],uav,extract,1,0.290367,290.367,290.367,290.367
17967,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[6],uav,kdf,21,5.648938,268.997048,152.011,417.553
17968,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[6],uav,mac,14,3.36569,240.406429,217.4225,342.3663
17969,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[6],uav,mac_verify,16,3.902758,243.922375,225.232,329.3675
17970,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[7],uav,aead_open,1,0.001553,1.553,1.553,1.553
17971,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[7],uav,dh_derive,10,0.725282,72.5282,63.5575,96.0656
17972,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[7],uav,dh_keygen,10,0.407145,40.7145,34.7895,65.321
17973,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[7],uav,extract,1,0.286711,286.711,286.711,286.711
17974,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[7],uav,kdf,21,5.947952,283.23581,174.232,549.538
17975,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[7],uav,mac,13,3.576192,275.091692,235.786,442.686
17976,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[7],uav,mac_verify,17,4.219589,248.211118,263.218,326.5142
17977,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[8],uav,aead_open,1,0.001352,1.352,1.352,1.352
17978,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[8],uav,dh_derive,10,0.651426,65.1426,63.693,68.9855
17979,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[8],uav,dh_keygen,10,0.361238,36.1238,34.253,45.6713
17980,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[8],uav,extract,1,0.285358,285.358,285.358,285.358
17981,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[8],uav,kdf,21,5.530408,263.352762,144.097,420.93
17982,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[8],uav,mac,12,2.984533,248.711083,216.821,412.4654
17983,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[8],uav,mac_verify,18,4.485844,249.213556,259.781,330.19295
17984,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[9],uav,aead_open,1,0.001433,1.433,1.433,1.433
17985,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[9],uav,dh_derive,10,0.663058,66.3058,63.668,78.0307
17986,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[9],uav,dh_keygen,10,0.36693,36.693,34.1735,47.54945
17987,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[9],uav,extract,1,0.282854,282.854,282.854,282.854
17988,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[9],uav,kdf,21,5.631011,268.143381,152.101,427.131
17989,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[9],uav,mac,11,2.627426,238.856909,216.04,355.929
17990,StadiumSPONGENT-10-20260922-20:31:43-1127338,StadiumSPONGENT,10,10,10,spongent,10,,,,UavAuthNetwork.uav[9],uav,mac_verify,19,4.764989,250.788895,259.74,331.345
17991,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,aead_seal,10,0.016821,1.6821,1.5485,2.2555
17992,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,10,0.642409,64.2409,63.8485,66.37535
17993,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,10,0.342906,34.2906,33.7625,36.7129
17994,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,extract,10,2.848723,284.8723,283.7855,290.4302
17995,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,kdf,180,25.380003,141.000017,126.7095,442.90355
17996,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,mac,10,2.441771,244.1771,243.2705,250.3098
17997,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,20,5.511183,275.55915,282.8285,377.71905
17998,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[0],uav,aead_open,1,0.001453,1.453,1.453,1.453
17999,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[0],uav,dh_derive,10,0.794772,79.4772,71.7475,99.99605
18000,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[0],uav,dh_keygen,10,0.347644,34.7644,33.2815,41.29165
18001,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[0],uav,extract,1,0.289466,289.466,289.466,289.466
18002,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[0],uav,kdf,21,6.030184,287.151619,128.849,538.146
18003,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[0],uav,mac,20,5.483919,274.19595,247.8785,439.4198
18004,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[0],uav,mac_verify,10,2.519372,251.9372,234.564,294.323
18005,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.001242,1.242,1.242,1.242
18006,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[1],uav,dh_derive,10,0.69108,69.108,64.3945,89.70835
18007,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[1],uav,dh_keygen,10,0.342605,34.2605,33.612,36.95575
18008,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[1],uav,extract,1,0.291489,291.489,291.489,291.489
18009,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[1],uav,kdf,21,5.688121,270.862905,146.421,440.555
18010,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[1],uav,mac,19,4.8089,253.1,217.502,390.7446
18011,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[1],uav,mac_verify,11,2.533811,230.346455,221.1,286.861
18012,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[2],uav,aead_open,1,0.001363,1.363,1.363,1.363
18013,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[2],uav,dh_derive,10,0.672545,67.2545,64.6045,75.71955
18014,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[2],uav,dh_keygen,10,0.338657,33.8657,33.397,36.1962
18015,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[2],uav,extract,1,0.289846,289.846,289.846,289.846
18016,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[2],uav,kdf,21,5.799828,276.182286,126.495,445.054
18017,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[2],uav,mac,18,4.78048,265.582222,216.135,448.76485
18018,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[2],uav,mac_verify,12,3.120879,260.07325,233.332,378.111
18019,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[3],uav,aead_open,1,0.001253,1.253,1.253,1.253
18020,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[3],uav,dh_derive,10,0.687845,68.7845,64.224,88.65935
18021,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[3],uav,dh_keygen,10,0.343236,34.3236,33.472,37.6001
18022,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[3],uav,extract,1,0.289326,289.326,289.326,289.326
18023,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[3],uav,kdf,21,5.834096,277.814095,122.898,498.543
18024,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[3],uav,mac,17,4.262892,250.758353,216.952,389.88
18025,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[3],uav,mac_verify,13,3.133943,241.072538,224.777,328.0252
18026,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[4],uav,aead_open,1,0.001253,1.253,1.253,1.253
18027,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[4],uav,dh_derive,10,0.738458,73.8458,67.2895,96.4394
18028,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[4],uav,dh_keygen,10,0.342957,34.2957,33.472,37.8776
18029,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[4],uav,extract,1,0.285949,285.949,285.949,285.949
18030,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[4],uav,kdf,21,5.95245,283.45,127.647,533.468
18031,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[4],uav,mac,16,4.097493,256.093313,218.6295,414.7175
18032,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[4],uav,mac_verify,14,3.675034,262.502429,257.237,382.48325
18033,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[5],uav,aead_open,1,0.001473,1.473,1.473,1.473
18034,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[5],uav,dh_derive,10,0.680362,68.0362,64.4345,82.9511
18035,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[5],uav,dh_keygen,10,0.336294,33.6294,33.532,34.13755
18036,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[5],uav,extract,1,0.286119,286.119,286.119,286.119
18037,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[5],uav,kdf,21,5.664678,269.746571,125.392,444.062
18038,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[5],uav,mac,15,3.643214,242.880933,221.019,354.2364
18039,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[5],uav,mac_verify,15,3.745916,249.727733,227.231,384.3435
18040,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[6],uav,aead_open,1,0.001232,1.232,1.232,1.232
18041,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[6],uav,dh_derive,10,0.655835,65.5835,64.5245,70.08005
18042,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[6],uav,dh_keygen,10,0.336383,33.6383,33.552,34.4516
18043,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[6],uav,extract,1,0.287993,287.993,287.993,287.993
18044,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[6],uav,kdf,21,5.555492,264.547238,126.444,431.449
18045,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[6],uav,mac,14,3.324472,237.462286,216.9415,346.15835
18046,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[6],uav,mac_verify,16,3.859295,241.205938,224.1195,332.04
18047,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[7],uav,aead_open,1,0.001252,1.252,1.252,1.252
18048,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[7],uav,dh_derive,10,0.667506,66.7506,64.905,73.5797
18049,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[7],uav,dh_keygen,10,0.337232,33.7232,33.692,33.98055
18050,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[7],uav,extract,1,0.283615,283.615,283.615,283.615
18051,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[7],uav,kdf,21,5.565983,265.04681,126.344,438.612
18052,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[7],uav,mac,13,3.07327,236.405385,217.783,348.415
18053,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[7],uav,mac_verify,17,4.215364,247.962588,220.479,349.3372
18054,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[8],uav,aead_open,1,0.001883,1.883,1.883,1.883
18055,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[8],uav,dh_derive,10,0.652649,65.2649,64.189,68.33205
18056,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[8],uav,dh_keygen,10,0.341413,34.1413,33.5825,36.7364
18057,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[8],uav,extract,1,0.284587,284.587,284.587,284.587
18058,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[8],uav,kdf,21,5.570227,265.248905,122.426,439.363
18059,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[8],uav,mac,12,2.777763,231.48025,217.3575,348.80015
18060,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[8],uav,mac_verify,18,4.398191,244.343944,234.654,332.5208
18061,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[9],uav,aead_open,1,0.001292,1.292,1.292,1.292
18062,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[9],uav,dh_derive,10,0.743045,74.3045,64.97,94.79515
18063,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[9],uav,dh_keygen,10,0.336827,33.6827,33.542,34.67815
18064,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[9],uav,extract,1,0.284947,284.947,284.947,284.947
18065,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[9],uav,kdf,21,5.788597,275.647476,128.528,524.701
18066,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[9],uav,mac,11,2.535785,230.525909,219.447,306.172
18067,StadiumSPONGENT-11-20260922-20:31:44-1127338,StadiumSPONGENT,11,11,11,spongent,10,,,,UavAuthNetwork.uav[9],uav,mac_verify,19,4.874025,256.527632,240.335,399.78
18068,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,aead_seal,10,0.016041,1.6041,1.463,2.128
18069,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,10,0.639404,63.9404,63.863,64.43405
18070,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,10,0.341091,34.1091,33.442,37.1971
18071,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,extract,10,2.866926,286.6926,285.759,290.1265
18072,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,kdf,180,25.461801,141.45445,126.6895,439.75105
18073,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,mac,10,2.448554,244.8554,244.292,251.43085
18074,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,20,5.537732,276.8866,295.141,381.5254
18075,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[0],uav,aead_open,1,0.001653,1.653,1.653,1.653
18076,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[0],uav,dh_derive,10,0.764723,76.4723,65.1455,120.539
18077,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[0],uav,dh_keygen,10,0.359426,35.9426,33.667,46.3239
18078,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[0],uav,extract,1,0.29136,291.36,291.36,291.36
18079,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[0],uav,kdf,21,5.888279,280.394238,125.532,555.528
18080,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[0],uav,mac,20,5.583076,279.1538,294.986,445.9802
18081,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[0],uav,mac_verify,10,2.407368,240.7368,221.881,312.07115
18082,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.001253,1.253,1.253,1.253
18083,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[1],uav,dh_derive,10,0.667065,66.7065,64.3445,75.82355
18084,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[1],uav,dh_keygen,10,0.337133,33.7133,33.577,34.5765
18085,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[1],uav,extract,1,0.283505,283.505,283.505,283.505
18086,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[1],uav,kdf,21,5.557547,264.645095,125.352,434.154
18087,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[1],uav,mac,19,4.741556,249.555579,222.592,345.0658
18088,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[1],uav,mac_verify,11,2.597519,236.138091,221.56,317.8585
18089,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[2],uav,aead_open,1,0.001232,1.232,1.232,1.232
18090,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[2],uav,dh_derive,10,0.69799,69.799,64.404,86.85055
18091,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[2],uav,dh_keygen,10,0.335409,33.5409,33.437,33.94295
18092,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[2],uav,extract,1,0.282563,282.563,282.563,282.563
18093,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[2],uav,kdf,21,5.695053,271.193,127.506,445.054
18094,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[2],uav,mac,18,4.510108,250.561556,217.9235,378.32845
18095,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[2],uav,mac_verify,12,2.907933,242.32775,220.7735,353.77895
18096,StadiumSPONGENT-12-20260922-20:31:44-1127338,StadiumSPONGENT,12,12,12,spongent,10,,,,UavAuthNetwork.uav[3],uav,aead_open,1,0.001392,1.392,1.392,1.392
