idx,run_id,config,runnumber,repetition,seedset,uav_id,phase,peer_uav_id,success,wall_latency_ms,compute_ms,net_ms,net_ms_derived,bytes_sent,bytes_received,gs_m1_attempts,gs_m4_successes
203,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,0,phase3,3,1,,0.164245,,0,,,,
204,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,0,phase3,4,1,,0.131232,,0,,,,
205,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,0,phase3,5,1,,0.130291,,0,,,,
206,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,0,phase3,6,1,,0.12962,,0,,,,
207,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,0,phase3,7,1,,0.133237,,0,,,,
208,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,0,phase3,8,1,,0.147603,,0,,,,
209,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,0,phase3,9,1,,0.129721,,0,,,,
210,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase2,,1,7.55485,0.400962,7.153888,1,1177,1373,10,10
211,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase3,0,1,,0.154505,,0,,,,
212,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase3,2,1,,0.135321,,0,,,,
213,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase3,3,1,,0.138327,,0,,,,
214,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase3,4,1,,0.169655,,0,,,,
215,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase3,5,1,,0.134389,,0,,,,
216,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase3,6,1,,0.130521,,0,,,,
217,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase3,7,1,,0.129561,,0,,,,
218,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase3,8,1,,0.131333,,0,,,,
219,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,1,phase3,9,1,,0.140129,,0,,,,
220,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase2,,1,15.851389,0.393519,15.45787,1,1136,1414,10,10
221,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase3,0,1,,0.139518,,0,,,,
222,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase3,1,1,,0.138878,,0,,,,
223,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase3,3,1,,0.129309,,0,,,,
224,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase3,4,1,,0.131623,,0,,,,
225,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase3,5,1,,0.153714,,0,,,,
226,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase3,6,1,,0.150088,,0,,,,
227,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase3,7,1,,0.133817,,0,,,,
228,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase3,8,1,,0.136181,,0,,,,
229,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,2,phase3,9,1,,0.130441,,0,,,,
230,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase2,,1,14.946164,0.409579,14.536585,1,1095,1455,10,10
231,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase3,0,1,,0.137284,,0,,,,
232,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase3,1,1,,0.144228,,0,,,,
233,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase3,2,1,,0.14024,,0,,,,
234,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase3,4,1,,0.163272,,0,,,,
235,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase3,5,1,,0.128769,,0,,,,
236,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase3,6,1,,0.131193,,0,,,,
237,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase3,7,1,,0.131563,,0,,,,
238,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase3,8,1,,0.12988,,0,,,,
239,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,3,phase3,9,1,,0.130311,,0,,,,
240,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase2,,1,12.212878,0.402256,11.810622,1,1054,1496,10,10
241,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase3,0,1,,0.141152,,0,,,,
242,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase3,1,1,,0.149026,,0,,,,
243,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase3,2,1,,0.143606,,0,,,,
244,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase3,3,1,,0.142013,,0,,,,
245,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase3,5,1,,0.132305,,0,,,,
246,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase3,6,1,,0.131904,,0,,,,
247,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase3,7,1,,0.129109,,0,,,,
248,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase3,8,1,,0.140401,,0,,,,
249,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,4,phase3,9,1,,0.12952,,0,,,,
250,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase2,,1,17.16338,0.414447,16.748933,1,1013,1537,10,10
251,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase3,0,1,,0.148325,,0,,,,
252,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase3,1,1,,0.14572,,0,,,,
253,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase3,2,1,,0.139138,,0,,,,
254,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase3,3,1,,0.140821,,0,,,,
255,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase3,4,1,,0.151621,,0,,,,
256,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase3,6,1,,0.132525,,0,,,,
257,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase3,7,1,,0.12938,,0,,,,
258,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase3,8,1,,0.167091,,0,,,,
259,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,5,phase3,9,1,,0.128868,,0,,,,
260,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase2,,1,4.782738,0.40581,4.376928,1,972,1578,10,10
261,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase3,0,1,,0.14098,,0,,,,
262,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase3,1,1,,0.153465,,0,,,,
263,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase3,2,1,,0.150649,,0,,,,
264,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase3,3,1,,0.14516,,0,,,,
265,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase3,4,1,,0.14004,,0,,,,
266,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase3,5,1,,0.142914,,0,,,,
267,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase3,7,1,,0.157041,,0,,,,
268,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase3,8,1,,0.147021,,0,,,,
269,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,6,phase3,9,1,,0.158453,,0,,,,
270,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase2,,1,16.377118,0.42142,15.955698,1,931,1619,10,10
271,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase3,0,1,,0.139597,,0,,,,
272,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase3,1,1,,0.144718,,0,,,,
273,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase3,2,1,,0.152993,,0,,,,
274,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase3,3,1,,0.140119,,0,,,,
275,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase3,4,1,,0.140971,,0,,,,
276,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase3,5,1,,0.145259,,0,,,,
277,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase3,6,1,,0.142243,,0,,,,
278,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase3,8,1,,0.137735,,0,,,,
279,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,7,phase3,9,1,,0.129599,,0,,,,
280,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase2,,1,13.745987,0.403126,13.342861,1,890,1660,10,10
281,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase3,0,1,,0.165165,,0,,,,
282,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase3,1,1,,0.143756,,0,,,,
283,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase3,2,1,,0.159525,,0,,,,
284,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase3,3,1,,0.140741,,0,,,,
285,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase3,4,1,,0.157031,,0,,,,
286,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase3,5,1,,0.139438,,0,,,,
287,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase3,6,1,,0.168853,,0,,,,
288,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase3,7,1,,0.164805,,0,,,,
289,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,8,phase3,9,1,,0.134018,,0,,,,
290,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase2,,1,10.793139,0.407143,10.385996,1,849,1701,10,10
291,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase3,0,1,,0.159556,,0,,,,
292,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase3,1,1,,0.143806,,0,,,,
293,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase3,2,1,,0.15149,,0,,,,
294,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase3,3,1,,0.142475,,0,,,,
295,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase3,4,1,,0.144567,,0,,,,
296,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase3,5,1,,0.144298,,0,,,,
297,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase3,6,1,,0.141964,,0,,,,
298,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase3,7,1,,0.148295,,0,,,,
299,Inet80211SHA3-10-20260922-20:33:35-1128346,Inet80211SHA3,10,10,10,9,phase3,8,1,,0.142424,,0,,,,
300,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase2,,1,12.19239,0.422112,11.770278,1,1218,1332,10,10
301,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase3,1,1,,0.131794,,0,,,,
302,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase3,2,1,,0.12979,,0,,,,
303,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase3,3,1,,0.131573,,0,,,,
304,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase3,4,1,,0.130331,,0,,,,
305,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase3,5,1,,0.128698,,0,,,,
306,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase3,6,1,,0.128709,,0,,,,
307,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase3,7,1,,0.137154,,0,,,,
308,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase3,8,1,,0.12979,,0,,,,
309,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,0,phase3,9,1,,0.129431,,0,,,,
310,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase2,,1,10.372346,0.422162,9.950184,1,1177,1373,10,10
311,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase3,0,1,,0.147723,,0,,,,
312,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase3,2,1,,0.131635,,0,,,,
313,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase3,3,1,,0.141392,,0,,,,
314,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase3,4,1,,0.13007,,0,,,,
315,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase3,5,1,,0.130141,,0,,,,
316,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase3,6,1,,0.131003,,0,,,,
317,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase3,7,1,,0.130141,,0,,,,
318,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase3,8,1,,0.136332,,0,,,,
319,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,1,phase3,9,1,,0.136553,,0,,,,
320,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase2,,1,15.194653,0.429056,14.765597,1,1136,1414,10,10
321,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase3,0,1,,0.145801,,0,,,,
322,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase3,1,1,,0.14047,,0,,,,
323,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase3,3,1,,0.131844,,0,,,,
324,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase3,4,1,,0.128589,,0,,,,
325,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase3,5,1,,0.130351,,0,,,,
326,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase3,6,1,,0.130492,,0,,,,
327,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase3,7,1,,0.128869,,0,,,,
328,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase3,8,1,,0.129069,,0,,,,
329,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,2,phase3,9,1,,0.132486,,0,,,,
330,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase2,,1,14.022767,0.398228,13.624539,1,1095,1455,10,10
331,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase3,0,1,,0.144107,,0,,,,
332,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase3,1,1,,0.148966,,0,,,,
333,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase3,2,1,,0.142654,,0,,,,
334,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase3,4,1,,0.139518,,0,,,,
335,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase3,5,1,,0.132826,,0,,,,
336,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase3,6,1,,0.150849,,0,,,,
337,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase3,7,1,,0.134169,,0,,,,
338,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase3,8,1,,0.131272,,0,,,,
339,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,3,phase3,9,1,,0.132645,,0,,,,
340,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase2,,1,13.117736,0.415999,12.701737,1,1054,1496,10,10
341,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase3,0,1,,0.141542,,0,,,,
342,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase3,1,1,,0.154716,,0,,,,
343,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase3,2,1,,0.143376,,0,,,,
344,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase3,3,1,,0.140611,,0,,,,
345,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase3,5,1,,0.142764,,0,,,,
346,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase3,6,1,,0.136413,,0,,,,
347,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase3,7,1,,0.133748,,0,,,,
348,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase3,8,1,,0.138426,,0,,,,
349,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,4,phase3,9,1,,0.130101,,0,,,,
350,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase2,,1,14.568224,0.395041,14.173183,1,1013,1537,10,10
351,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase3,0,1,,0.149126,,0,,,,
352,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase3,1,1,,0.142504,,0,,,,
353,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase3,2,1,,0.145229,,0,,,,
354,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase3,3,1,,0.147052,,0,,,,
355,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase3,4,1,,0.147352,,0,,,,
356,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase3,6,1,,0.142333,,0,,,,
357,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase3,7,1,,0.133006,,0,,,,
358,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase3,8,1,,0.131272,,0,,,,
359,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,5,phase3,9,1,,0.130641,,0,,,,
360,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase2,,1,11.726585,0.401894,11.324691,1,972,1578,10,10
361,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase3,0,1,,0.14015,,0,,,,
362,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase3,1,1,,0.149807,,0,,,,
363,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase3,2,1,,0.154586,,0,,,,
364,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase3,3,1,,0.15105,,0,,,,
365,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase3,4,1,,0.145408,,0,,,,
366,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase3,5,1,,0.142184,,0,,,,
367,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase3,7,1,,0.145881,,0,,,,
368,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase3,8,1,,0.136453,,0,,,,
369,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,6,phase3,9,1,,0.139018,,0,,,,
370,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase2,,1,11.240139,0.406071,10.834068,1,931,1619,10,10
371,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase3,0,1,,0.144437,,0,,,,
372,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase3,1,1,,0.150739,,0,,,,
373,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase3,2,1,,0.157111,,0,,,,
374,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase3,3,1,,0.152563,,0,,,,
375,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase3,4,1,,0.144889,,0,,,,
376,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase3,5,1,,0.148664,,0,,,,
377,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase3,6,1,,0.139939,,0,,,,
378,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase3,8,1,,0.139849,,0,,,,
379,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,7,phase3,9,1,,0.134679,,0,,,,
380,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase2,,1,9.291417,0.409377,8.88204,1,890,1660,10,10
381,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase3,0,1,,0.14057,,0,,,,
382,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase3,1,1,,0.139738,,0,,,,
383,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase3,2,1,,0.14039,,0,,,,
384,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase3,3,1,,0.146791,,0,,,,
385,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase3,4,1,,0.144708,,0,,,,
386,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase3,5,1,,0.148616,,0,,,,
387,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase3,6,1,,0.139308,,0,,,,
388,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase3,7,1,,0.146982,,0,,,,
389,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,8,phase3,9,1,,0.170476,,0,,,,
390,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase2,,1,8.884598,0.398668,8.48593,1,849,1701,10,10
391,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase3,0,1,,0.14054,,0,,,,
392,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase3,1,1,,0.148465,,0,,,,
393,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase3,2,1,,0.141883,,0,,,,
394,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase3,3,1,,0.149447,,0,,,,
395,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase3,4,1,,0.141092,,0,,,,
396,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase3,5,1,,0.144567,,0,,,,
397,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase3,6,1,,0.148866,,0,,,,
398,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase3,7,1,,0.154756,,0,,,,
399,Inet80211SHA3-11-20260922-20:33:35-1128346,Inet80211SHA3,11,11,11,9,phase3,8,1,,0.147293,,0,,,,
400,Inet80211SHA3-12-20260922-20:33:35-1128346,Inet80211SHA3,12,12,12,0,phase2,,1,9.917652,0.492492,9.42516,1,1218,1332,10,10
401,Inet80211SHA3-12-20260922-20:33:35-1128346,Inet80211SHA3,12,12,12,0,phase3,1,1,,0.213275,,0,,,,
402,Inet80211SHA3-12-20260922-20:33:35-1128346,Inet80211SHA3,12,12,12,0,phase3,2,1,,0.23726,,0,,,,
403,Inet80211SHA3-12-20260922-20:33:35-1128346,Inet80211SHA3,12,12,12,0,phase3,3,1,,0.210479,,0,,,,
404,Inet80211SHA3-12-20260922-20:33:35-1128346,Inet80211SHA3,12,12,12,0,phase3,4,1,,0.183058,,0,,,,
405,Inet80211SHA3-12-20260922-20:33:35-1128346,Inet80211SHA3,12,12,12,0,phase3,5,1,,0.186646,,0,,,,
