idx,run_id,config,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,module,role,primitive,calls,total_ms,mean_us,median_us,p95_us
3806,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[10],uav,mac,30,0.063196,2.106533,2.099,2.19545
3807,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[10],uav,mac_verify,30,0.062085,2.0695,2.104,2.23455
3808,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[11],uav,aead_open,1,0.001694,1.694,1.694,1.694
3809,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[11],uav,dh_derive,20,1.242268,62.1134,62.565,63.90955
3810,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[11],uav,dh_keygen,20,0.672642,33.6321,33.156,37.68005
3811,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[11],uav,extract,1,0.003267,3.267,3.267,3.267
3812,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[11],uav,kdf,41,0.192226,4.688439,4.72,5.09
3813,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[11],uav,mac,29,0.061174,2.109448,2.114,2.21
3814,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[11],uav,mac_verify,31,0.06364,2.052903,2.084,2.2195
3815,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[12],uav,aead_open,1,0.001964,1.964,1.964,1.964
3816,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[12],uav,dh_derive,20,1.238152,61.9076,61.623,64.5393
3817,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[12],uav,dh_keygen,20,0.687008,34.3504,33.151,39.4756
3818,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[12],uav,extract,1,0.015881,15.881,15.881,15.881
3819,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[12],uav,kdf,41,0.1999,4.87561,4.73,5.451
3820,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[12],uav,mac,28,0.059591,2.12825,2.099,2.3055
3821,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[12],uav,mac_verify,32,0.066543,2.079469,2.114,2.32495
3822,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[13],uav,aead_open,1,0.001754,1.754,1.754,1.754
3823,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[13],uav,dh_derive,20,1.24721,62.3605,62.68,64.56135
3824,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[13],uav,dh_keygen,20,0.674036,33.7018,33.106,34.671
3825,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[13],uav,extract,1,0.003026,3.026,3.026,3.026
3826,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[13],uav,kdf,41,0.196946,4.803561,4.719,5.341
3827,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[13],uav,mac,27,0.058397,2.162852,2.094,2.243
3828,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[13],uav,mac_verify,33,0.069649,2.110576,2.104,2.2924
3829,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[14],uav,aead_open,1,0.001764,1.764,1.764,1.764
3830,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[14],uav,dh_derive,20,1.237789,61.88945,61.9035,63.23255
3831,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[14],uav,dh_keygen,20,0.706461,35.32305,33.136,46.30905
3832,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[14],uav,extract,1,0.006222,6.222,6.222,6.222
3833,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[14],uav,kdf,41,0.20152,4.915122,4.729,6.493
3834,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[14],uav,mac,26,0.063967,2.460269,2.0895,4.1655
3835,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[14],uav,mac_verify,34,0.074487,2.190794,2.1245,3.29485
3836,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[15],uav,aead_open,1,0.001634,1.634,1.634,1.634
3837,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[15],uav,dh_derive,20,1.239734,61.9867,62.58,63.8407
3838,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[15],uav,dh_keygen,20,0.679497,33.97485,33.076,36.34125
3839,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[15],uav,extract,1,0.004088,4.088,4.088,4.088
3840,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[15],uav,kdf,41,0.19663,4.795854,4.719,5.451
3841,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[15],uav,mac,25,0.053767,2.15068,2.084,2.2388
3842,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[15],uav,mac_verify,35,0.073719,2.106257,2.124,2.295
3843,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[16],uav,aead_open,1,0.001653,1.653,1.653,1.653
3844,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[16],uav,dh_derive,20,1.240133,62.00665,62.58,63.8434
3845,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[16],uav,dh_keygen,20,0.66172,33.086,33.046,33.28015
3846,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[16],uav,extract,1,0.003297,3.297,3.297,3.297
3847,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[16],uav,kdf,41,0.19108,4.660488,4.689,5.21
3848,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[16],uav,mac,24,0.050609,2.108708,2.0945,2.2125
3849,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[16],uav,mac_verify,36,0.073974,2.054833,2.084,2.23425
3850,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[17],uav,aead_open,1,0.001623,1.623,1.623,1.623
3851,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[17],uav,dh_derive,20,1.243361,62.16805,61.9535,64.3653
3852,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[17],uav,dh_keygen,20,0.661892,33.0946,33.021,33.37555
3853,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[17],uav,extract,1,0.003216,3.216,3.216,3.216
3854,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[17],uav,kdf,41,0.196253,4.786659,4.699,5.12
3855,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[17],uav,mac,23,0.048207,2.095957,2.084,2.203
3856,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[17],uav,mac_verify,37,0.075751,2.047324,2.105,2.2462
3857,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[18],uav,aead_open,1,0.001623,1.623,1.623,1.623
3858,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[18],uav,dh_derive,20,1.236475,61.82375,62.519,63.0005
3859,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[18],uav,dh_keygen,20,0.661463,33.07315,33.056,33.241
3860,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[18],uav,extract,1,0.002936,2.936,2.936,2.936
3861,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[18],uav,kdf,41,0.191755,4.676951,4.709,5.08
3862,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[18],uav,mac,22,0.046187,2.099409,2.0645,2.2135
3863,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[18],uav,mac_verify,38,0.078024,2.053263,2.094,2.22635
3864,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[19],uav,aead_open,1,0.001613,1.613,1.613,1.613
3865,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[19],uav,dh_derive,20,1.238171,61.90855,61.057,63.83815
3866,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[19],uav,dh_keygen,20,0.691238,34.5619,33.066,47.39355
3867,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[19],uav,extract,1,0.002916,2.916,2.916,2.916
3868,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[19],uav,kdf,41,0.199809,4.87339,4.729,5.802
3869,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[19],uav,mac,21,0.045953,2.188238,2.074,2.375
3870,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[19],uav,mac_verify,39,0.086895,2.228077,2.134,2.8101
3871,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.002134,2.134,2.134,2.134
3872,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[1],uav,dh_derive,20,1.249295,62.46475,62.6855,65.8488
3873,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[1],uav,dh_keygen,20,0.68073,34.0365,33.1865,38.4787
3874,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[1],uav,extract,1,0.006393,6.393,6.393,6.393
3875,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[1],uav,kdf,41,0.19987,4.874878,4.78,5.37
3876,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[1],uav,mac,39,0.082815,2.123462,2.104,2.259
3877,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[1],uav,mac_verify,21,0.043837,2.087476,2.074,2.234
3878,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[2],uav,aead_open,1,0.001974,1.974,1.974,1.974
3879,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[2],uav,dh_derive,20,1.249731,62.48655,62.645,65.5902
3880,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[2],uav,dh_keygen,20,0.676879,33.84395,33.1665,37.20205
3881,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[2],uav,extract,1,0.007064,7.064,7.064,7.064
3882,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[2],uav,kdf,41,0.198248,4.835317,4.78,5.331
3883,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[2],uav,mac,38,0.0812,2.136842,2.0995,2.478
3884,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[2],uav,mac_verify,22,0.047296,2.149818,2.084,2.402
3885,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[3],uav,aead_open,1,0.001744,1.744,1.744,1.744
3886,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[3],uav,dh_derive,20,1.283763,64.18815,62.685,68.59225
3887,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[3],uav,dh_keygen,20,0.665739,33.28695,33.166,33.4602
3888,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[3],uav,extract,1,0.003778,3.778,3.778,3.778
3889,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[3],uav,kdf,41,0.194716,4.749171,4.75,5.27
3890,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[3],uav,mac,37,0.078179,2.112946,2.104,2.201
3891,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[3],uav,mac_verify,23,0.04864,2.114783,2.144,2.2409
3892,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[4],uav,aead_open,1,0.001843,1.843,1.843,1.843
3893,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[4],uav,dh_derive,20,1.265535,63.27675,62.82,67.78505
3894,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[4],uav,dh_keygen,20,0.673907,33.69535,33.1865,36.5947
3895,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[4],uav,extract,1,0.00508,5.08,5.08,5.08
3896,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[4],uav,kdf,41,0.195267,4.76261,4.829,5.25
3897,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[4],uav,mac,36,0.07841,2.178056,2.105,2.2925
3898,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[4],uav,mac_verify,24,0.050231,2.092958,2.099,2.23485
3899,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[5],uav,aead_open,1,0.001883,1.883,1.883,1.883
3900,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[5],uav,dh_derive,20,1.257129,62.85645,62.72,67.08605
3901,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[5],uav,dh_keygen,20,0.665947,33.29735,33.111,33.45485
3902,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[5],uav,extract,1,0.004669,4.669,4.669,4.669
3903,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[5],uav,kdf,41,0.194751,4.750024,4.77,5.22
3904,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[5],uav,mac,35,0.073717,2.1062,2.095,2.1807
3905,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[5],uav,mac_verify,25,0.052331,2.09324,2.104,2.244
3906,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[6],uav,aead_open,1,0.001693,1.693,1.693,1.693
3907,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[6],uav,dh_derive,20,1.258028,62.9014,62.64,67.282
3908,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[6],uav,dh_keygen,20,0.663705,33.18525,33.1415,33.37165
3909,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[6],uav,extract,1,0.003026,3.026,3.026,3.026
3910,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[6],uav,kdf,41,0.194036,4.732585,4.729,5.19
3911,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[6],uav,mac,34,0.076901,2.261794,2.0945,2.2345
3912,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[6],uav,mac_verify,26,0.054738,2.105308,2.094,2.36975
3913,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[7],uav,aead_open,1,0.001784,1.784,1.784,1.784
3914,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[7],uav,dh_derive,20,1.246584,62.3292,62.63,62.99215
3915,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[7],uav,dh_keygen,20,0.744797,37.23985,34.068,47.89955
3916,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[7],uav,extract,1,0.003718,3.718,3.718,3.718
3917,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[7],uav,kdf,41,0.20502,5.000488,4.87,7.665
3918,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[7],uav,mac,33,0.078038,2.364788,2.115,3.9074
3919,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[7],uav,mac_verify,27,0.060314,2.233852,2.094,2.309
3920,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[8],uav,aead_open,1,0.001733,1.733,1.733,1.733
3921,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[8],uav,dh_derive,20,1.258069,62.90345,62.705,67.5066
3922,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[8],uav,dh_keygen,20,0.66133,33.0665,32.9655,33.22465
3923,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[8],uav,extract,1,0.003507,3.507,3.507,3.507
3924,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[8],uav,kdf,41,0.193818,4.727268,4.729,5.321
3925,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[8],uav,mac,32,0.067904,2.122,2.094,2.2655
3926,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[8],uav,mac_verify,28,0.062523,2.232964,2.124,2.38715
3927,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[9],uav,aead_open,1,0.001904,1.904,1.904,1.904
3928,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[9],uav,dh_derive,20,1.245044,62.2522,62.815,63.31115
3929,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[9],uav,dh_keygen,20,0.684337,34.21685,33.0355,39.39335
3930,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[9],uav,extract,1,0.005571,5.571,5.571,5.571
3931,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[9],uav,kdf,41,0.19718,4.809268,4.749,5.26
3932,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[9],uav,mac,31,0.06724,2.169032,2.104,2.355
3933,Swarm20-3-20260809-23:47:27-406518,Swarm20,3,3,3,sha3,20,,,,UavAuthNetwork.uav[9],uav,mac_verify,29,0.062735,2.163276,2.094,2.8662
3934,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.groundStation,groundStation,aead_seal,20,0.068046,3.4023,2.966,5.7514
3935,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,20,1.274202,63.7101,63.246,64.9005
3936,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,20,0.673602,33.6801,33.3765,34.52685
3937,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.groundStation,groundStation,extract,20,0.05049,2.5245,2.49,2.78745
3938,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.groundStation,groundStation,kdf,560,2.525821,4.510395,4.269,5.71055
3939,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.groundStation,groundStation,mac,20,0.047453,2.37265,2.34,2.4995
3940,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,40,0.089687,2.242175,2.324,2.5265
3941,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[0],uav,aead_open,1,0.002455,2.455,2.455,2.455
3942,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[0],uav,dh_derive,20,1.263922,63.1961,62.9505,67.593
3943,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[0],uav,dh_keygen,20,0.678896,33.9448,33.216,34.9257
3944,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[0],uav,extract,1,0.005802,5.802,5.802,5.802
3945,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[0],uav,kdf,41,0.1962,4.785366,4.85,5.36
3946,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[0],uav,mac,40,0.090386,2.25965,2.109,2.39455
3947,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[0],uav,mac_verify,20,0.042053,2.10265,2.084,2.264
3948,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[10],uav,aead_open,1,0.001683,1.683,1.683,1.683
3949,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[10],uav,dh_derive,20,1.257399,62.86995,62.665,64.9483
3950,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[10],uav,dh_keygen,20,0.662203,33.11015,33.066,33.48355
3951,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[10],uav,extract,1,0.002926,2.926,2.926,2.926
3952,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[10],uav,kdf,41,0.192851,4.703683,4.729,5.14
3953,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[10],uav,mac,30,0.063149,2.104967,2.094,2.2015
3954,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[10],uav,mac_verify,30,0.062215,2.073833,2.059,2.26745
3955,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[11],uav,aead_open,1,0.001664,1.664,1.664,1.664
3956,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[11],uav,dh_derive,20,1.251688,62.5844,62.58,64.14405
3957,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[11],uav,dh_keygen,20,0.661533,33.07665,33.091,33.3736
3958,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[11],uav,extract,1,0.002956,2.956,2.956,2.956
3959,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[11],uav,kdf,41,0.213505,5.207439,4.83,5.231
3960,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[11],uav,mac,29,0.061053,2.105276,2.085,2.2024
3961,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[11],uav,mac_verify,31,0.0645,2.080645,2.064,2.285
3962,Swarm20-4-20260809-23:47:27-406518,Swarm20,4,4,4,sha3,20,,,,UavAuthNetwork.uav[12],uav,aead_open,1,0.001683,1.683,1.683,1.683
