idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms,config,run_id,uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,wall_latency_ms,fe_rep_ms,mac_ms,kdf_ms,dh_ms,aead_ms,gs_mac_ms,gs_kdf_ms,gs_dh_ms,gs_aead_ms,bytes_m1,bytes_m2,bytes_m3,bytes_m4,ephemeral_erased,replay_cache_hits
704,1,2.363885,1.256676,1.107209,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,1.093103,0.047588,0.241588,0.077083,0.257305,0.836829,0.187167,0.077083,0.127987,0.189083,0.009407,0.849904,NoiseSweep,NoiseSweep-18-20260922-20:32:32-1127766,4,NoiseSweep-18-20260922-20:32:32-1127766|phase2|4,18,0,0,sha3,10,0.02,bch255-131-18\,,1.53788,0.187167,0.007324,0.010319,0.100597,0.001432,0.007082,0.010149,0.098632,0.002073,104,85,43,545,1,0
705,1,2.333639,1.257739,1.0759,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,1.083626,0.048259,0.245457,0.082333,0.227226,0.829646,0.185924,0.082333,0.128538,0.164536,0.009447,0.848674,NoiseSweep,NoiseSweep-18-20260922-20:32:32-1127766,5,NoiseSweep-18-20260922-20:32:32-1127766|phase2|5,18,0,0,sha3,10,0.02,bch255-131-18\,,1.485893,0.185924,0.007245,0.010439,0.105356,0.001482,0.007343,0.0106,0.099124,0.002114,104,85,43,545,1,0
706,1,2.341812,1.257588,1.084224,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=NoiseSweep,1.094877,0.049732,0.252117,0.076712,0.244646,0.836909,0.190213,0.076712,0.126564,0.172502,0.009287,0.839578,NoiseSweep,NoiseSweep-18-20260922-20:32:32-1127766,6,NoiseSweep-18-20260922-20:32:32-1127766|phase2|6,18,0,0,sha3,10,0.02,bch255-131-18\,,1.508843,0.190213,0.007214,0.010439,0.099865,0.001433,0.007243,0.010529,0.099183,0.002024,104,85,43,545,1,0
707,1,2.287159,1.235598,1.051561,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=NoiseSweep,1.073116,0.047468,0.242171,0.076592,0.214395,0.818345,0.187187,0.076592,0.126594,0.188,0.009298,0.837166,NoiseSweep,NoiseSweep-18-20260922-20:32:32-1127766,7,NoiseSweep-18-20260922-20:32:32-1127766|phase2|7,18,0,0,sha3,10,0.02,bch255-131-18\,,1.481733,0.187187,0.007354,0.01038,0.099834,0.001433,0.007293,0.01028,0.098092,0.001953,104,85,43,545,1,0
708,1,2.320961,1.256586,1.064375,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=NoiseSweep,1.091801,0.054621,0.258842,0.077754,0.223481,0.838022,0.185974,0.077754,0.127586,0.217914,0.009277,0.840894,NoiseSweep,NoiseSweep-18-20260922-20:32:32-1127766,8,NoiseSweep-18-20260922-20:32:32-1127766|phase2|8,18,0,0,sha3,10,0.02,bch255-131-18\,,1.541131,0.185974,0.007413,0.01036,0.100927,0.001422,0.007585,0.01041,0.104494,0.002084,104,85,43,545,1,0
709,1,2.329311,1.252789,1.076522,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=NoiseSweep,1.090328,0.049131,0.263986,0.076702,0.224282,0.833633,0.189521,0.076702,0.127076,0.158638,0.009057,0.852241,NoiseSweep,NoiseSweep-18-20260922-20:32:32-1127766,9,NoiseSweep-18-20260922-20:32:32-1127766|phase2|9,18,0,0,sha3,10,0.02,bch255-131-18\,,1.499146,0.189521,0.007182,0.010299,0.099705,0.001412,0.007143,0.010369,0.099845,0.001934,104,85,43,545,1,0
710,1,2.342966,1.286492,1.056474,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=NoiseSweep,1.11282,0.050333,0.268297,0.081351,0.224628,0.836449,0.191965,0.081351,0.13544,0.158713,0.01097,0.831845,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,0,NoiseSweep-19-20260922-20:32:33-1127766|phase2|0,19,1,1,sha3,10,0.02,bch255-131-18\,,1.483483,0.191965,0.008095,0.01106,0.116275,0.002024,0.007584,0.010629,0.099163,0.008806,104,85,43,545,1,0
711,1,2.31004,1.253261,1.056779,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=NoiseSweep,1.088285,0.047658,0.264262,0.077744,0.225093,0.826459,0.187687,0.077744,0.126925,0.175273,0.009488,0.831686,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,1,NoiseSweep-19-20260922-20:32:33-1127766|phase2|1,19,1,1,sha3,10,0.02,bch255-131-18\,,1.496314,0.187687,0.007393,0.011131,0.105576,0.001573,0.007163,0.010348,0.098423,0.002364,104,85,43,545,1,0
712,1,2.337757,1.248532,1.089225,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=NoiseSweep,1.086241,0.04827,0.252213,0.076462,0.236517,0.830187,0.188359,0.076462,0.126754,0.169952,0.009367,0.852708,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,2,NoiseSweep-19-20260922-20:32:33-1127766|phase2|2,19,1,1,sha3,10,0.02,bch255-131-18\,,1.51139,0.188359,0.007352,0.010108,0.099815,0.001512,0.007253,0.010439,0.098231,0.002184,104,85,43,545,1,0
713,1,2.317719,1.242751,1.074968,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=NoiseSweep,1.079538,0.047227,0.252408,0.076823,0.246567,0.832761,0.178851,0.076823,0.13514,0.165107,0.009567,0.828402,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,3,NoiseSweep-19-20260922-20:32:33-1127766|phase2|3,19,1,1,sha3,10,0.02,bch255-131-18\,,1.492483,0.178851,0.007505,0.010208,0.100056,0.001482,0.007182,0.010218,0.098162,0.002224,104,85,43,545,1,0
714,1,2.286784,1.225239,1.061545,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,1.062377,0.048771,0.271349,0.076712,0.216598,0.806974,0.187547,0.076712,0.127336,0.179885,0.009438,0.844948,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,4,NoiseSweep-19-20260922-20:32:33-1127766|phase2|4,19,1,1,sha3,10,0.02,bch255-131-18\,,1.51278,0.187547,0.007363,0.010178,0.100516,0.001463,0.007463,0.010379,0.098783,0.002084,104,85,43,545,1,0
715,1,2.329617,1.247178,1.082439,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,1.084066,0.047618,0.242388,0.076942,0.216014,0.828434,0.187377,0.076942,0.126734,0.159153,0.009228,0.866426,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,5,NoiseSweep-19-20260922-20:32:33-1127766|phase2|5,19,1,1,sha3,10,0.02,bch255-131-18\,,1.483981,0.187377,0.007344,0.010339,0.100186,0.001453,0.007123,0.010268,0.098232,0.002084,104,85,43,545,1,0
716,1,2.330702,1.256174,1.074528,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=NoiseSweep,1.091751,0.048339,0.283112,0.077473,0.221452,0.836469,0.187807,0.077473,0.13539,0.202522,0.009477,0.853076,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,6,NoiseSweep-19-20260922-20:32:33-1127766|phase2|6,19,1,1,sha3,10,0.02,bch255-131-18\,,1.560162,0.187807,0.007283,0.010399,0.100607,0.001533,0.007223,0.010791,0.106257,0.002124,104,85,43,545,1,0
717,1,2.341334,1.264169,1.077165,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=NoiseSweep,1.094476,0.047718,0.244929,0.080218,0.225607,0.836168,0.190523,0.080218,0.127536,0.185028,0.009257,0.851558,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,7,NoiseSweep-19-20260922-20:32:33-1127766|phase2|7,19,1,1,sha3,10,0.02,bch255-131-18\,,1.507122,0.190523,0.007234,0.01029,0.103552,0.001442,0.007255,0.010279,0.098723,0.002134,104,85,43,545,1,0
718,1,2.369911,1.247841,1.12207,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=NoiseSweep,1.084267,0.048339,0.255804,0.077103,0.244446,0.826861,0.189951,0.077103,0.127456,0.173615,0.009368,0.877624,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,8,NoiseSweep-19-20260922-20:32:33-1127766|phase2|8,19,1,1,sha3,10,0.02,bch255-131-18\,,1.55149,0.189951,0.007224,0.010328,0.100226,0.001453,0.007184,0.0106,0.098833,0.002123,104,85,43,545,1,0
719,1,2.319681,1.245316,1.074365,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=NoiseSweep,1.065853,0.047969,0.246992,0.085068,0.223261,0.814698,0.18384,0.085068,0.128337,0.161871,0.009327,0.851104,NoiseSweep,NoiseSweep-19-20260922-20:32:33-1127766,9,NoiseSweep-19-20260922-20:32:33-1127766|phase2|9,19,1,1,sha3,10,0.02,bch255-131-18\,,1.483228,0.18384,0.007243,0.010559,0.10803,0.001442,0.007434,0.01042,0.099112,0.002224,104,85,43,545,1,0
720,1,2.30018,1.222021,1.078159,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=NoiseSweep,1.052668,0.049882,0.263602,0.079447,0.248624,0.874979,0.095096,0.079447,0.140561,0.171762,0.010459,0.829535,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,0,NoiseSweep-2-20260922-20:32:28-1127766|phase2|0,2,2,2,sha3,10,0.0,bch255-131-18\,,1.513523,0.095096,0.007905,0.011051,0.111967,0.002094,0.007565,0.01076,0.105715,0.007654,104,85,43,545,1,0
721,1,2.248178,1.174715,1.073463,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=NoiseSweep,0.996995,0.04825,0.246729,0.084016,0.223881,0.834114,0.093734,0.084016,0.128508,0.182786,0.009688,0.849582,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,1,NoiseSweep-2-20260922-20:32:28-1127766|phase2|1,2,2,2,sha3,10,0.0,bch255-131-18\,,1.502978,0.093734,0.007354,0.013495,0.104523,0.001613,0.007592,0.0106,0.098512,0.002625,104,85,43,545,1,0
722,1,2.344688,1.261356,1.083332,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=NoiseSweep,1.068438,0.062636,0.258927,0.091119,0.2246,0.896389,0.095758,0.091119,0.13499,0.159875,0.01068,0.858733,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,2,NoiseSweep-2-20260922-20:32:28-1127766|phase2|2,2,2,2,sha3,10,0.0,bch255-131-18\,,1.502133,0.095758,0.008506,0.013366,0.117787,0.001733,0.009167,0.017922,0.106828,0.003597,104,85,43,545,1,0
723,1,2.227502,1.178302,1.0492,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=NoiseSweep,1.012424,0.049021,0.240712,0.078075,0.216164,0.845014,0.094766,0.078075,0.135842,0.204086,0.009728,0.833036,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,3,NoiseSweep-2-20260922-20:32:28-1127766|phase2|3,2,2,2,sha3,10,0.0,bch255-131-18\,,1.493998,0.094766,0.007384,0.010759,0.10312,0.001603,0.007284,0.010739,0.106878,0.002515,104,85,43,545,1,0
724,1,2.230207,1.159636,1.070571,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,0.997015,0.048319,0.255178,0.076672,0.229748,0.830508,0.09752,0.076672,0.126825,0.169948,0.009277,0.840823,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,4,NoiseSweep-2-20260922-20:32:28-1127766|phase2|4,2,2,2,sha3,10,0.0,bch255-131-18\,,1.495697,0.09752,0.007304,0.010388,0.099886,0.001473,0.007353,0.01054,0.098283,0.002114,104,85,43,545,1,0
725,1,2.241602,1.177339,1.064263,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,1.014859,0.048731,0.26957,0.076561,0.217266,0.855213,0.090808,0.076561,0.126654,0.199652,0.009358,0.846997,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,5,NoiseSweep-2-20260922-20:32:28-1127766|phase2|5,2,2,2,sha3,10,0.0,bch255-131-18\,,1.533486,0.090808,0.007243,0.010398,0.100627,0.001543,0.007243,0.010078,0.099425,0.002405,104,85,43,545,1,0
726,1,2.220798,1.154348,1.06645,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=NoiseSweep,0.991075,0.048399,0.256803,0.076993,0.237282,0.830367,0.092011,0.076993,0.127536,0.160766,0.009287,0.829168,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,6,NoiseSweep-2-20260922-20:32:28-1127766|phase2|6,2,2,2,sha3,10,0.0,bch255-131-18\,,1.484019,0.092011,0.007253,0.01048,0.100987,0.001503,0.007193,0.01047,0.098483,0.002324,104,85,43,545,1,0
727,1,2.226379,1.153735,1.072644,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=NoiseSweep,0.989662,0.054961,0.251251,0.077423,0.239077,0.823004,0.091459,0.077423,0.126835,0.195254,0.009227,0.833566,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,7,NoiseSweep-2-20260922-20:32:28-1127766|phase2|7,2,2,2,sha3,10,0.0,bch255-131-18\,,1.519149,0.091459,0.007383,0.010639,0.100476,0.001422,0.007414,0.01037,0.105215,0.002184,104,85,43,545,1,0
728,1,2.320329,1.229968,1.090361,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=NoiseSweep,1.064841,0.049492,0.258522,0.077955,0.230213,0.889056,0.107248,0.077955,0.126564,0.184573,0.009217,0.860147,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,8,NoiseSweep-2-20260922-20:32:28-1127766|phase2|8,2,2,2,sha3,10,0.0,bch255-131-18\,,1.533456,0.107248,0.007152,0.010428,0.101758,0.001463,0.007083,0.010419,0.099504,0.002305,104,85,43,545,1,0
729,1,2.215886,1.151611,1.064275,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=NoiseSweep,0.989121,0.047779,0.248707,0.076682,0.230871,0.832331,0.089416,0.076682,0.125883,0.169293,0.009126,0.833405,NoiseSweep,NoiseSweep-2-20260922-20:32:28-1127766,9,NoiseSweep-2-20260922-20:32:28-1127766|phase2|9,2,2,2,sha3,10,0.0,bch255-131-18\,,1.482275,0.089416,0.007222,0.01031,0.100075,0.001333,0.007314,0.010239,0.098241,0.002004,104,85,43,545,1,0
730,1,2.365984,1.287825,1.078159,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=NoiseSweep,1.114673,0.049772,0.263602,0.081161,0.248624,0.837611,0.193208,0.081161,0.13483,0.171762,0.01083,0.829535,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,0,NoiseSweep-20-20260922-20:32:33-1127766|phase2|0,20,2,2,sha3,10,0.02,bch255-131-18\,,1.513523,0.193208,0.008075,0.01092,0.116185,0.001964,0.007553,0.010489,0.099033,0.008215,104,85,43,545,1,0
731,1,2.323668,1.250205,1.073463,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=NoiseSweep,1.086281,0.047719,0.246729,0.077103,0.223881,0.8319,0.184702,0.077103,0.13504,0.182786,0.009718,0.849582,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,1,NoiseSweep-20-20260922-20:32:33-1127766|phase2|1,20,2,2,sha3,10,0.02,bch255-131-18\,,1.502978,0.184702,0.007315,0.010389,0.100596,0.001593,0.007354,0.010639,0.105625,0.002315,104,85,43,545,1,0
732,1,2.316926,1.233594,1.083332,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=NoiseSweep,1.071254,0.04861,0.258927,0.076371,0.2246,0.809238,0.193057,0.076371,0.126514,0.159875,0.009598,0.858733,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,2,NoiseSweep-20-20260922-20:32:33-1127766|phase2|2,20,2,2,sha3,10,0.02,bch255-131-18\,,1.502133,0.193057,0.007333,0.010138,0.100086,0.001623,0.007354,0.010659,0.098312,0.002104,104,85,43,545,1,0
733,1,2.301118,1.251918,1.0492,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=NoiseSweep,1.087814,0.047589,0.240712,0.077323,0.216164,0.832931,0.186916,0.077323,0.127526,0.204086,0.009458,0.833036,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,3,NoiseSweep-20-20260922-20:32:33-1127766|phase2|3,20,2,2,sha3,10,0.02,bch255-131-18\,,1.493998,0.186916,0.007323,0.010309,0.100646,0.001473,0.007313,0.01032,0.099074,0.002084,104,85,43,545,1,0
734,1,2.329412,1.258841,1.070571,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,1.083666,0.048289,0.255178,0.082884,0.229748,0.829525,0.186977,0.082884,0.127927,0.169948,0.009407,0.840823,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,4,NoiseSweep-20-20260922-20:32:33-1127766|phase2|4,20,2,2,sha3,10,0.02,bch255-131-18\,,1.495697,0.186977,0.007325,0.010408,0.105685,0.001452,0.007374,0.01041,0.098272,0.002124,104,85,43,545,1,0
735,1,2.319516,1.255253,1.064263,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,1.09137,0.04867,0.26957,0.077293,0.217266,0.833523,0.189801,0.077293,0.12959,0.199652,0.009297,0.846997,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,5,NoiseSweep-20-20260922-20:32:33-1127766|phase2|5,20,2,2,sha3,10,0.02,bch255-131-18\,,1.533486,0.189801,0.007334,0.010409,0.100615,0.001452,0.007515,0.01045,0.098833,0.002084,104,85,43,545,1,0
736,1,2.326241,1.259791,1.06645,777,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=NoiseSweep,1.095618,0.04873,0.256803,0.077443,0.237282,0.837951,0.189792,0.077443,0.129209,0.160766,0.009287,0.829168,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,6,NoiseSweep-20-20260922-20:32:33-1127766|phase2|6,20,2,2,sha3,10,0.02,bch255-131-18\,,1.484019,0.189792,0.007424,0.010539,0.100446,0.001443,0.007142,0.01072,0.098782,0.002094,104,85,43,545,1,0
737,1,2.339098,1.266454,1.072644,777,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=NoiseSweep,1.102711,0.048239,0.251251,0.077253,0.239077,0.83735,0.196153,0.077253,0.129389,0.195254,0.009237,0.833566,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,7,NoiseSweep-20-20260922-20:32:33-1127766|phase2|7,20,2,2,sha3,10,0.02,bch255-131-18\,,1.519149,0.196153,0.007484,0.011161,0.100527,0.001422,0.007344,0.010498,0.098843,0.002124,104,85,43,545,1,0
738,1,2.334705,1.244344,1.090361,777,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=NoiseSweep,1.08069,0.04864,0.258522,0.077133,0.230213,0.829266,0.18368,0.077133,0.128208,0.184573,0.009388,0.860147,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,8,NoiseSweep-20-20260922-20:32:33-1127766|phase2|8,20,2,2,sha3,10,0.02,bch255-131-18\,,1.533456,0.18368,0.007303,0.010319,0.100336,0.001473,0.007344,0.01067,0.099003,0.002114,104,85,43,545,1,0
739,1,2.317294,1.253019,1.064275,777,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=NoiseSweep,1.090188,0.047338,0.248707,0.076772,0.230871,0.838613,0.183369,0.076772,0.131663,0.169293,0.009287,0.833405,NoiseSweep,NoiseSweep-20-20260922-20:32:33-1127766,9,NoiseSweep-20-20260922-20:32:33-1127766|phase2|9,20,2,2,sha3,10,0.02,bch255-131-18\,,1.482275,0.183369,0.007293,0.010299,0.099775,0.001442,0.007033,0.014917,0.098352,0.002093,104,85,43,545,1,0
740,1,2.79676,1.718581,1.078179,777,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=NoiseSweep,1.54534,0.051004,0.256671,0.08118,0.249728,1.117769,0.317779,0.08118,0.136182,0.183693,0.010881,0.828452,NoiseSweep,NoiseSweep-21-20260922-20:32:34-1127766,0,NoiseSweep-21-20260922-20:32:34-1127766|phase2|0,21,0,0,sha3,10,0.02,bch255-91-25\,,1.518543,0.317779,0.008226,0.011962,0.116376,0.002154,0.007694,0.01085,0.099755,0.008165,104,85,43,545,1,0
741,1,2.688558,1.606505,1.082053,777,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=NoiseSweep,1.443021,0.047729,0.251082,0.076943,0.240244,1.046668,0.314081,0.076943,0.128928,0.166001,0.009598,0.841809,NoiseSweep,NoiseSweep-21-20260922-20:32:34-1127766,1,NoiseSweep-21-20260922-20:32:34-1127766|phase2|1,21,0,0,sha3,10,0.02,bch255-91-25\,,1.499136,0.314081,0.007414,0.01044,0.100586,0.001563,0.007294,0.010199,0.098372,0.002464,104,85,43,545,1,0
742,1,2.656315,1.602847,1.053468,777,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=NoiseSweep,1.429837,0.04894,0.244435,0.081631,0.225942,1.041849,0.30813,0.081631,0.127757,0.174349,0.009748,0.827526,NoiseSweep,NoiseSweep-21-20260922-20:32:34-1127766,2,NoiseSweep-21-20260922-20:32:34-1127766|phase2|2,21,0,0,sha3,10,0.02,bch255-91-25\,,1.472252,0.30813,0.007393,0.01049,0.105025,0.001613,0.007273,0.01065,0.098974,0.002275,104,85,43,545,1,0
743,1,2.636409,1.576309,1.0601,777,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=NoiseSweep,1.414278,0.047488,0.270952,0.076372,0.230351,1.024667,0.310475,0.076372,0.125873,0.16277,0.009287,0.829749,NoiseSweep,NoiseSweep-21-20260922-20:32:34-1127766,3,NoiseSweep-21-20260922-20:32:34-1127766|phase2|3,21,0,0,sha3,10,0.02,bch255-91-25\,,1.493821,0.310475,0.007284,0.010168,0.099784,0.001523,0.007233,0.010419,0.098082,0.002154,104,85,43,545,1,0
744,1,2.718932,1.611723,1.107209,777,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=NoiseSweep,1.447289,0.048409,0.241588,0.077453,0.257305,1.050816,0.316826,0.077453,0.127987,0.189083,0.009528,0.849904,NoiseSweep,NoiseSweep-21-20260922-20:32:34-1127766,4,NoiseSweep-21-20260922-20:32:34-1127766|phase2|4,21,0,0,sha3,10,0.02,bch255-91-25\,,1.53788,0.316826,0.007354,0.010459,0.100765,0.001523,0.007213,0.010328,0.098954,0.002284,104,85,43,545,1,0
745,1,2.654071,1.578171,1.0759,777,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=NoiseSweep,1.412875,0.052167,0.245457,0.077934,0.227226,1.027562,0.305685,0.077934,0.128217,0.164536,0.009428,0.848674,NoiseSweep,NoiseSweep-21-20260922-20:32:34-1127766,5,NoiseSweep-21-20260922-20:32:34-1127766|phase2|5,21,0,0,sha3,10,0.02,bch255-91-25\,,1.485893,0.305685,0.007634,0.01059,0.100816,0.001503,0.007314,0.014297,0.099084,0.002174,104,85,43,545,1,0
