idx,run_id,config,runnumber,repetition,seedset,uav_id,sig_suite,success,wall_latency_ms,compute_ms,net_ms,sign_ms,verify_ms,mac_ms,kdf_ms,dh_ms,overhead_bytes,bytes_b1,bytes_b2,bytes_b3,bytes_b4
404,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,4,ecdsa-p256,1,0.926226,0.342795,0.46604,0.024014,0.063648,0.00486,0.006863,0.100496,332,145,139,24,24
405,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,5,ecdsa-p256,1,0.941954,0.329579,0.482065,0.024535,0.057567,0.004758,0.006452,0.100236,331,144,139,24,24
406,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,6,ecdsa-p256,1,0.928786,0.334088,0.486187,0.023844,0.057165,0.010739,0.006522,0.100085,332,145,139,24,24
407,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,7,ecdsa-p256,1,0.927614,0.330824,0.465603,0.024555,0.057677,0.004759,0.006592,0.100496,333,146,139,24,24
408,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,8,ecdsa-p256,1,0.902294,0.337244,0.471062,0.023914,0.057286,0.00481,0.006552,0.104494,333,145,140,24,24
409,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,9,ecdsa-p256,1,0.920594,0.332146,0.437821,0.023915,0.058208,0.004779,0.006712,0.100676,332,145,139,24,24
410,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,0,ecdsa-p256,1,0.942741,0.383579,0.480845,0.033792,0.060402,0.00542,0.011772,0.117296,333,144,141,24,24
411,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,1,ecdsa-p256,1,0.892903,0.375736,0.433937,0.025978,0.072164,0.006863,0.008306,0.105015,334,145,141,24,24
412,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,2,ecdsa-p256,1,0.912666,0.434185,0.431315,0.03781,0.073206,0.005761,0.009217,0.131954,332,145,139,24,24
413,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,3,ecdsa-p256,1,0.870347,0.401944,0.443295,0.031618,0.069859,0.00547,0.008596,0.122066,331,144,139,24,24
414,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,4,ecdsa-p256,1,0.876883,0.411212,0.423918,0.03244,0.071713,0.0055,0.008325,0.12444,334,146,140,24,24
415,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,5,ecdsa-p256,1,0.894416,0.43757,0.462415,0.03233,0.072825,0.007475,0.011551,0.134991,331,144,139,24,24
416,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,6,ecdsa-p256,1,0.871714,0.399758,0.433654,0.034233,0.070912,0.00514,0.008045,0.117637,333,145,140,24,24
417,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,7,ecdsa-p256,1,0.958539,0.419796,0.499851,0.03216,0.069148,0.007373,0.011451,0.12413,334,146,140,24,24
418,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,8,ecdsa-p256,1,0.905866,0.40975,0.468766,0.032821,0.067165,0.007695,0.012413,0.121514,332,145,139,24,24
419,BaselineECDSA-19-20260922-20:33:18-1128295,BaselineECDSA,19,19,19,9,ecdsa-p256,1,0.885673,0.369405,0.429797,0.033391,0.066483,0.005219,0.008024,0.105294,334,146,140,24,24
420,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,0,ecdsa-p256,1,0.921523,0.372818,0.458159,0.032961,0.057747,0.005479,0.012032,0.114842,333,144,141,24,24
421,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,1,ecdsa-p256,1,0.910978,0.358824,0.453463,0.026519,0.058418,0.00491,0.007143,0.118229,333,144,141,24,24
422,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,2,ecdsa-p256,1,0.911467,0.328628,0.463332,0.024095,0.057417,0.004799,0.006512,0.099884,334,145,141,24,24
423,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,3,ecdsa-p256,1,0.903331,0.332205,0.4292,0.024134,0.058618,0.004799,0.006743,0.100226,334,145,141,24,24
424,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,4,ecdsa-p256,1,0.902364,0.330344,0.447904,0.024365,0.057927,0.004808,0.006612,0.100096,332,145,139,24,24
425,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,5,ecdsa-p256,1,0.941486,0.33008,0.44293,0.024095,0.057888,0.004798,0.006553,0.100045,333,145,140,24,24
426,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,6,ecdsa-p256,1,0.893352,0.3454,0.445116,0.024897,0.058268,0.004769,0.006402,0.109673,334,146,140,24,24
427,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,7,ecdsa-p256,1,0.928482,0.331704,0.45131,0.024095,0.058448,0.005029,0.006282,0.100225,334,146,140,24,24
428,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,8,ecdsa-p256,1,0.940123,0.331454,0.467694,0.024055,0.058538,0.004839,0.006752,0.099735,332,145,139,24,24
429,BaselineECDSA-2-20260922-20:33:18-1128295,BaselineECDSA,2,2,2,9,ecdsa-p256,1,0.891609,0.326835,0.442942,0.024064,0.057166,0.004729,0.006392,0.099274,334,146,140,24,24
430,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,0,ecdsa-p256,1,0.939538,0.375425,0.487737,0.034153,0.057697,0.005229,0.01114,0.11326,333,145,140,24,24
431,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,1,ecdsa-p256,1,0.912783,0.333416,0.467904,0.026268,0.058068,0.004799,0.007213,0.099495,333,145,140,24,24
432,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,2,ecdsa-p256,1,0.921273,0.32903,0.463038,0.024415,0.057185,0.004799,0.006762,0.099824,333,144,141,24,24
433,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,3,ecdsa-p256,1,0.935036,0.335581,0.451739,0.024986,0.057767,0.004779,0.006632,0.105335,332,144,140,24,24
434,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,4,ecdsa-p256,1,0.903863,0.335143,0.453828,0.029575,0.058318,0.004779,0.006402,0.099615,334,145,141,24,24
435,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,5,ecdsa-p256,1,0.978395,0.343856,0.491484,0.023724,0.06476,0.004849,0.006792,0.100005,333,145,140,24,24
436,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,6,ecdsa-p256,1,0.912085,0.328409,0.452931,0.025186,0.057266,0.00474,0.006372,0.099464,334,145,141,24,24
437,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,7,ecdsa-p256,1,0.90078,0.336903,0.459251,0.023984,0.057306,0.004788,0.006512,0.104143,335,146,141,24,24
438,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,8,ecdsa-p256,1,0.897343,0.334719,0.444598,0.024686,0.057427,0.004789,0.006462,0.105225,335,146,141,24,24
439,BaselineECDSA-20-20260922-20:33:18-1128295,BaselineECDSA,20,20,20,9,ecdsa-p256,1,0.943026,0.327536,0.475897,0.023875,0.057195,0.004768,0.006422,0.099825,333,145,140,24,24
440,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,0,ecdsa-p256,1,0.915227,0.373963,0.476848,0.029084,0.058228,0.005159,0.01059,0.114702,333,145,140,24,24
441,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,1,ecdsa-p256,1,0.969848,0.332646,0.502585,0.026168,0.057437,0.004809,0.006942,0.100126,333,144,141,24,24
442,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,2,ecdsa-p256,1,0.944257,0.330271,0.505651,0.024285,0.057606,0.004858,0.006732,0.100115,333,144,141,24,24
443,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,3,ecdsa-p256,1,0.863686,0.342393,0.433483,0.025367,0.058739,0.004869,0.007214,0.10767,332,144,140,24,24
444,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,4,ecdsa-p256,1,0.91963,0.331644,0.471831,0.024816,0.058088,0.00475,0.006542,0.100366,333,145,140,24,24
445,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,5,ecdsa-p256,1,0.871772,0.347093,0.438178,0.024976,0.065091,0.004849,0.006813,0.100576,333,145,140,24,24
446,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,6,ecdsa-p256,1,0.894835,0.334099,0.442959,0.026048,0.058588,0.004859,0.006552,0.100256,333,145,140,24,24
447,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,7,ecdsa-p256,1,0.899481,0.333607,0.443671,0.025047,0.058679,0.00488,0.006562,0.100326,332,144,140,24,24
448,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,8,ecdsa-p256,1,0.90384,0.342293,0.43769,0.025267,0.058047,0.004859,0.006652,0.105344,334,145,141,24,24
449,BaselineECDSA-21-20260922-20:33:18-1128295,BaselineECDSA,21,21,21,9,ecdsa-p256,1,0.877223,0.333758,0.438942,0.024215,0.058979,0.005159,0.006431,0.100316,333,145,140,24,24
450,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,0,ecdsa-p256,1,0.905046,0.358463,0.433179,0.028483,0.057847,0.005169,0.008586,0.109543,332,145,139,24,24
451,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,1,ecdsa-p256,1,0.906476,0.330501,0.461729,0.025717,0.057246,0.004828,0.006603,0.099785,333,146,139,24,24
452,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,2,ecdsa-p256,1,0.912554,0.327986,0.471151,0.024045,0.057256,0.004809,0.006472,0.099745,333,144,141,24,24
453,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,3,ecdsa-p256,1,0.906905,0.328569,0.468293,0.024014,0.057386,0.004779,0.006632,0.099735,334,146,140,24,24
454,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,4,ecdsa-p256,1,0.897199,0.336491,0.432798,0.023724,0.057316,0.004778,0.006412,0.104262,332,144,140,24,24
455,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,5,ecdsa-p256,1,0.890045,0.343026,0.44,0.023975,0.064449,0.004809,0.006822,0.099736,333,145,140,24,24
456,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,6,ecdsa-p256,1,0.915471,0.328048,0.478846,0.024755,0.057136,0.004789,0.006462,0.099404,333,145,140,24,24
457,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,7,ecdsa-p256,1,0.9181,0.328358,0.445991,0.023724,0.057666,0.004829,0.006421,0.099674,332,144,140,24,24
458,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,8,ecdsa-p256,1,0.901366,0.336524,0.464621,0.024595,0.057386,0.00483,0.006622,0.106548,333,145,140,24,24
459,BaselineECDSA-22-20260922-20:33:18-1128295,BaselineECDSA,22,22,22,9,ecdsa-p256,1,0.884284,0.327416,0.434163,0.023784,0.057376,0.00477,0.006302,0.099503,333,145,140,24,24
460,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,0,ecdsa-p256,1,0.921076,0.363382,0.467207,0.033061,0.057697,0.00533,0.011872,0.107009,334,145,141,24,24
461,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,1,ecdsa-p256,1,0.924271,0.35686,0.461744,0.025166,0.057136,0.004969,0.008966,0.110806,334,145,141,24,24
462,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,2,ecdsa-p256,1,0.902316,0.338977,0.447593,0.02676,0.057186,0.004748,0.007264,0.106086,332,145,139,24,24
463,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,3,ecdsa-p256,1,0.892816,0.333577,0.452104,0.024856,0.057897,0.006493,0.007073,0.100206,334,146,140,24,24
464,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,4,ecdsa-p256,1,0.963679,0.363674,0.463858,0.03245,0.06436,0.0051,0.009087,0.103021,335,146,141,24,24
465,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,5,ecdsa-p256,1,0.942033,0.365256,0.43754,0.028052,0.059701,0.005079,0.010029,0.11319,334,146,140,24,24
466,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,6,ecdsa-p256,1,0.907658,0.36702,0.464307,0.028092,0.069429,0.005159,0.007724,0.104794,333,145,140,24,24
467,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,7,ecdsa-p256,1,0.861262,0.339439,0.428969,0.027751,0.05898,0.00489,0.006953,0.101458,332,144,140,24,24
468,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,8,ecdsa-p256,1,0.915591,0.332307,0.429726,0.024946,0.058028,0.004829,0.006662,0.100095,333,146,139,24,24
469,BaselineECDSA-23-20260922-20:33:18-1128295,BaselineECDSA,23,23,23,9,ecdsa-p256,1,0.901882,0.339437,0.451556,0.026599,0.059129,0.00495,0.007063,0.101247,333,145,140,24,24
470,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,0,ecdsa-p256,1,0.883629,0.355159,0.451791,0.028894,0.057777,0.00518,0.008305,0.10803,331,144,139,24,24
471,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,1,ecdsa-p256,1,0.919423,0.340531,0.465604,0.024997,0.057496,0.00488,0.006702,0.104824,332,145,139,24,24
472,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,2,ecdsa-p256,1,0.908504,0.337854,0.436197,0.024816,0.057757,0.004869,0.006733,0.106828,333,145,140,24,24
473,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,3,ecdsa-p256,1,0.906802,0.329097,0.443043,0.023905,0.057516,0.004818,0.006512,0.100185,331,144,139,24,24
474,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,4,ecdsa-p256,1,0.892916,0.346001,0.451938,0.023974,0.06491,0.004868,0.007063,0.100576,333,145,140,24,24
475,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,5,ecdsa-p256,1,0.910269,0.337113,0.444702,0.024555,0.057276,0.004738,0.006522,0.104133,331,144,139,24,24
476,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,6,ecdsa-p256,1,0.902547,0.327346,0.463544,0.023623,0.057416,0.004779,0.006482,0.099514,334,145,141,24,24
477,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,7,ecdsa-p256,1,0.966642,0.333838,0.463188,0.024696,0.057427,0.004768,0.006432,0.104714,335,146,141,24,24
478,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,8,ecdsa-p256,1,0.897801,0.326224,0.435012,0.023524,0.056985,0.004759,0.006422,0.099485,333,146,139,24,24
479,BaselineECDSA-24-20260922-20:33:18-1128295,BaselineECDSA,24,24,24,9,ecdsa-p256,1,0.896241,0.329049,0.429,0.023694,0.057606,0.004748,0.006682,0.099775,334,146,140,24,24
480,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,0,ecdsa-p256,1,0.898449,0.343875,0.435916,0.027781,0.057887,0.005139,0.008205,0.103122,332,144,140,24,24
481,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,1,ecdsa-p256,1,0.908599,0.339959,0.474668,0.025567,0.057186,0.006142,0.006832,0.107549,331,144,139,24,24
482,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,2,ecdsa-p256,1,0.988514,0.342274,0.517798,0.026749,0.057527,0.00481,0.006863,0.108922,332,145,139,24,24
483,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,3,ecdsa-p256,1,0.879924,0.330833,0.440821,0.024064,0.058038,0.004809,0.006873,0.099674,333,145,140,24,24
484,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,4,ecdsa-p256,1,0.87785,0.343636,0.433536,0.024265,0.057086,0.004929,0.007204,0.106627,334,146,140,24,24
485,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,5,ecdsa-p256,1,0.917809,0.360096,0.446348,0.025597,0.057507,0.006121,0.012754,0.106897,334,145,141,24,24
486,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,6,ecdsa-p256,1,0.878141,0.351432,0.437391,0.029685,0.058247,0.005049,0.007474,0.105866,333,146,139,24,24
487,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,7,ecdsa-p256,1,0.884829,0.341222,0.427102,0.025998,0.060131,0.00498,0.007043,0.101628,331,144,139,24,24
488,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,8,ecdsa-p256,1,0.926209,0.363735,0.450457,0.03238,0.0595,0.004928,0.007364,0.117969,334,146,140,24,24
489,BaselineECDSA-25-20260922-20:33:18-1128295,BaselineECDSA,25,25,25,9,ecdsa-p256,1,0.894579,0.337644,0.435999,0.02708,0.058478,0.004969,0.007284,0.100435,332,144,140,24,24
490,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,0,ecdsa-p256,1,0.921297,0.379662,0.449905,0.033462,0.057847,0.00528,0.0113,0.114703,333,145,140,24,24
491,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,1,ecdsa-p256,1,0.937414,0.331925,0.476486,0.026078,0.057286,0.00482,0.007183,0.099574,335,146,141,24,24
492,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,2,ecdsa-p256,1,0.897452,0.385894,0.443671,0.023985,0.05919,0.00528,0.012213,0.119842,334,145,141,24,24
493,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,3,ecdsa-p256,1,0.897085,0.348164,0.439425,0.029705,0.058268,0.004809,0.006973,0.105105,333,146,139,24,24
494,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,4,ecdsa-p256,1,0.912123,0.33529,0.46426,0.024545,0.058588,0.004908,0.007243,0.100637,333,145,140,24,24
495,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,5,ecdsa-p256,1,0.910831,0.332797,0.456105,0.024776,0.058348,0.004799,0.006802,0.100426,332,144,140,24,24
496,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,6,ecdsa-p256,1,0.903349,0.328988,0.448562,0.024165,0.058118,0.004749,0.006332,0.099503,333,145,140,24,24
497,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,7,ecdsa-p256,1,0.904626,0.340441,0.468725,0.023864,0.057376,0.004768,0.006753,0.105606,333,145,140,24,24
498,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,8,ecdsa-p256,1,0.868013,0.327967,0.427446,0.024846,0.057246,0.004859,0.006382,0.099415,333,145,140,24,24
499,BaselineECDSA-26-20260922-20:33:18-1128295,BaselineECDSA,26,26,26,9,ecdsa-p256,1,0.902305,0.327946,0.423921,0.024185,0.057366,0.0048,0.006322,0.099745,333,145,140,24,24
500,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,0,ecdsa-p256,1,0.896189,0.353315,0.441634,0.029475,0.057867,0.00515,0.008526,0.108731,333,145,140,24,24
501,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,1,ecdsa-p256,1,0.932167,0.333508,0.455522,0.024816,0.058098,0.004889,0.006923,0.100435,333,145,140,24,24
502,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,2,ecdsa-p256,1,0.878664,0.328649,0.429598,0.024135,0.057556,0.004759,0.006572,0.099635,334,145,141,24,24
503,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,3,ecdsa-p256,1,0.939079,0.327878,0.443628,0.023945,0.057016,0.006011,0.006432,0.099455,333,146,139,24,24
504,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,4,ecdsa-p256,1,0.943345,0.351632,0.45929,0.026829,0.057136,0.004808,0.006852,0.114482,334,145,141,24,24
505,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,5,ecdsa-p256,1,0.863455,0.327737,0.425541,0.023694,0.057456,0.004739,0.006452,0.099654,333,146,139,24,24
506,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,6,ecdsa-p256,1,0.938935,0.340791,0.477629,0.023343,0.060652,0.00488,0.007223,0.102059,333,144,141,24,24
507,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,7,ecdsa-p256,1,0.944148,0.329811,0.446531,0.025336,0.057396,0.00488,0.006351,0.099745,335,146,141,24,24
508,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,8,ecdsa-p256,1,0.928034,0.381297,0.437248,0.030957,0.057416,0.006702,0.01037,0.118059,332,145,139,24,24
509,BaselineECDSA-27-20260922-20:33:18-1128295,BaselineECDSA,27,27,27,9,ecdsa-p256,1,0.885882,0.349756,0.445261,0.027471,0.059911,0.00509,0.008065,0.105885,332,144,140,24,24
510,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,0,ecdsa-p256,1,0.900258,0.370777,0.449869,0.034353,0.057987,0.005381,0.011701,0.112028,334,146,140,24,24
511,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,1,ecdsa-p256,1,0.925746,0.334189,0.472702,0.025016,0.058067,0.0049,0.007153,0.100475,333,145,140,24,24
512,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,2,ecdsa-p256,1,0.930354,0.327655,0.450485,0.024275,0.057246,0.004778,0.006532,0.099505,332,145,139,24,24
513,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,3,ecdsa-p256,1,0.930972,0.342556,0.456225,0.023723,0.057436,0.004779,0.006853,0.107269,334,146,140,24,24
514,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,4,ecdsa-p256,1,0.898692,0.327637,0.452939,0.024786,0.056835,0.00479,0.006482,0.099614,333,145,140,24,24
515,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,5,ecdsa-p256,1,0.923719,0.326916,0.450887,0.024014,0.057266,0.004768,0.006452,0.099334,333,145,140,24,24
516,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,6,ecdsa-p256,1,0.941262,0.327627,0.484963,0.023634,0.057276,0.004718,0.006703,0.099555,331,144,139,24,24
517,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,7,ecdsa-p256,1,0.889309,0.327077,0.437631,0.023894,0.056996,0.004719,0.006372,0.099884,333,146,139,24,24
518,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,8,ecdsa-p256,1,0.926941,0.340941,0.456567,0.023593,0.057606,0.004838,0.006743,0.105745,334,145,141,24,24
519,BaselineECDSA-28-20260922-20:33:18-1128295,BaselineECDSA,28,28,28,9,ecdsa-p256,1,0.918649,0.327086,0.449879,0.024495,0.056845,0.004749,0.006372,0.099484,335,146,141,24,24
520,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,0,ecdsa-p256,1,0.925555,0.379994,0.484283,0.056395,0.058027,0.005139,0.008325,0.108771,331,144,139,24,24
521,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,1,ecdsa-p256,1,0.897246,0.328969,0.438143,0.024946,0.056995,0.004818,0.006612,0.099764,331,144,139,24,24
522,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,2,ecdsa-p256,1,0.926288,0.342393,0.437246,0.024045,0.063928,0.004868,0.006823,0.099816,332,145,139,24,24
523,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,3,ecdsa-p256,1,0.895362,0.327577,0.446528,0.024795,0.056975,0.004748,0.006502,0.099444,334,145,141,24,24
524,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,4,ecdsa-p256,1,0.903969,0.326033,0.429706,0.023544,0.056835,0.004799,0.006402,0.099484,333,145,140,24,24
525,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,5,ecdsa-p256,1,0.904295,0.328259,0.458183,0.024705,0.056985,0.004719,0.006523,0.100115,332,144,140,24,24
526,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,6,ecdsa-p256,1,0.92656,0.326042,0.482404,0.023633,0.056955,0.004749,0.006422,0.099404,331,144,139,24,24
527,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,7,ecdsa-p256,1,0.947387,0.328909,0.468265,0.023644,0.057687,0.004768,0.006623,0.099684,333,145,140,24,24
528,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,8,ecdsa-p256,1,0.88506,0.335632,0.440571,0.024035,0.056975,0.00491,0.007133,0.103002,334,145,141,24,24
529,BaselineECDSA-29-20260922-20:33:18-1128295,BaselineECDSA,29,29,29,9,ecdsa-p256,1,0.895308,0.329079,0.446785,0.025568,0.056905,0.004799,0.006351,0.099735,335,146,141,24,24
530,BaselineECDSA-3-20260922-20:33:18-1128295,BaselineECDSA,3,3,3,0,ecdsa-p256,1,0.914345,0.354076,0.449648,0.029144,0.058388,0.005078,0.008335,0.109583,332,144,140,24,24
531,BaselineECDSA-3-20260922-20:33:18-1128295,BaselineECDSA,3,3,3,1,ecdsa-p256,1,0.941153,0.330219,0.450231,0.024485,0.057667,0.004828,0.006803,0.099534,333,144,141,24,24
532,BaselineECDSA-3-20260922-20:33:18-1128295,BaselineECDSA,3,3,3,2,ecdsa-p256,1,0.90623,0.326695,0.445852,0.023573,0.057135,0.004758,0.006532,0.099313,334,146,140,24,24
533,BaselineECDSA-3-20260922-20:33:18-1128295,BaselineECDSA,3,3,3,3,ecdsa-p256,1,0.90662,0.335731,0.436456,0.023433,0.057206,0.004828,0.006522,0.103914,334,145,141,24,24
534,BaselineECDSA-3-20260922-20:33:18-1128295,BaselineECDSA,3,3,3,4,ecdsa-p256,1,0.924794,0.326915,0.439409,0.024264,0.056985,0.004778,0.006372,0.099364,335,146,141,24,24
535,BaselineECDSA-3-20260922-20:33:18-1128295,BaselineECDSA,3,3,3,5,ecdsa-p256,1,0.908516,0.334439,0.432216,0.023634,0.056825,0.004769,0.006322,0.103832,333,145,140,24,24
